Destination,Hop,Delay (ms)
metu.edu.tr,Abdullah-Laptop (172.30.144.1),4.406
metu.edu.tr,161.9.63.253 (161.9.63.253),37.851
metu.edu.tr,160.75.126.25 (160.75.126.25),31.78
metu.edu.tr,193.255.0.141 (193.255.0.141),40.622
metu.edu.tr,193.140.0.149 (193.140.0.149),34.87
metu.edu.tr,144.122.1.18 (144.122.1.18),40.502
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),0.764
metu.edu.tr,161.9.63.253 (161.9.63.253),39.998
metu.edu.tr,160.75.126.25 (160.75.126.25),36.092
metu.edu.tr,193.255.0.141 (193.255.0.141),39.749
metu.edu.tr,* * 193.140.0.149 (193.140.0.149),58.144
metu.edu.tr,144.122.1.18 (144.122.1.18),39.666
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),4.121
metu.edu.tr,161.9.63.253 (161.9.63.253),79.246
metu.edu.tr,160.75.126.25 (160.75.126.25),42.287
metu.edu.tr,193.255.0.141 (193.255.0.141),44.428
metu.edu.tr,193.140.0.149 (193.140.0.149),50.621
metu.edu.tr,144.122.1.18 (144.122.1.18),41.235
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),2.541
metu.edu.tr,161.9.63.253 (161.9.63.253),32.08
metu.edu.tr,160.75.126.25 (160.75.126.25),43.106
metu.edu.tr,193.255.0.141 (193.255.0.141),38.392
metu.edu.tr,144.122.1.18 (144.122.1.18),45.405
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),0.094
metu.edu.tr,161.9.63.253 (161.9.63.253),29.992
metu.edu.tr,160.75.126.25 (160.75.126.25),32.672
metu.edu.tr,193.255.0.141 (193.255.0.141),30.356
metu.edu.tr,193.140.0.149 (193.140.0.149),29.801
metu.edu.tr,144.122.1.18 (144.122.1.18),47.411
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),7.522
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),53.833
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),48.512
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),50.616
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),48.13
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),0.529
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),61.708
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),59.382
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),50.514
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),57.727
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),0.305
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),38.828
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),38.548
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),32.453
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),28.725
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),1.934
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),40.156
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),84.029
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),43.649
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),85.283
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),1.789
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),42.356
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),34.707
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),34.631
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),5.49
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),81.876
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),77.09
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),72.354
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),79.43
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),2.881
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),71.165
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),34.503
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),35.434
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),7.558
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),69.454
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),67.044
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),65.74
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),70.428
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),4.489
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),38.344
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),34.669
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),31.013
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),5.344
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),33.791
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),34.547
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),38.172
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),41.116
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),5.643
erbakan.edu.tr,161.9.63.253 (161.9.63.253),44.795
erbakan.edu.tr,160.75.126.25 (160.75.126.25),40.439
erbakan.edu.tr,193.255.0.141 (193.255.0.141),51.517
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),45.442
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),57.114
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),36.792
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),35.571
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),8.917
erbakan.edu.tr,161.9.63.253 (161.9.63.253),27.907
erbakan.edu.tr,160.75.126.25 (160.75.126.25),28.568
erbakan.edu.tr,193.255.0.141 (193.255.0.141),65.195
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),65.426
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),64.468
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),31.516
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),38.892
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),6.46
erbakan.edu.tr,161.9.63.253 (161.9.63.253),59.159
erbakan.edu.tr,160.75.126.25 (160.75.126.25),53.037
erbakan.edu.tr,193.255.0.141 (193.255.0.141),53.988
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),59.676
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),46.826
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),37.625
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),33.001
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),3.28
erbakan.edu.tr,* 201.120.192.193.static.turk.net (193.192.120.201),60.624
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),61.246
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),29.054
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),67.76
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),8.484
erbakan.edu.tr,161.9.63.253 (161.9.63.253),19.737
erbakan.edu.tr,160.75.126.25 (160.75.126.25),30.716
erbakan.edu.tr,193.255.0.141 (193.255.0.141),18.662
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),27.617
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),28.455
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),25.76
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),48.973
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),5.408
erbakan.edu.tr,161.9.63.253 (161.9.63.253),42.789
erbakan.edu.tr,160.75.126.25 (160.75.126.25),34.562
erbakan.edu.tr,193.255.0.141 (193.255.0.141),32.976
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),33.789
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),34.986
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),34.275
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),76.529
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),5.384
erbakan.edu.tr,161.9.63.253 (161.9.63.253),237.527
erbakan.edu.tr,160.75.126.25 (160.75.126.25),244.262
erbakan.edu.tr,193.255.0.141 (193.255.0.141),248.327
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),231.72
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),331.659
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),437.154
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),436.1
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),2.562
erbakan.edu.tr,161.9.63.253 (161.9.63.253),148.464
erbakan.edu.tr,160.75.126.25 (160.75.126.25),156.176
erbakan.edu.tr,193.255.0.141 (193.255.0.141),151.308
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),156.274
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),57.02
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),38.171
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),36.959
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),3.655
erbakan.edu.tr,161.9.63.253 (161.9.63.253),51.887
erbakan.edu.tr,160.75.126.25 (160.75.126.25),46.285
erbakan.edu.tr,193.255.0.141 (193.255.0.141),51.37
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),53.948
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),35.599
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),47.534
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),41.349
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),1.764
erbakan.edu.tr,161.9.63.253 (161.9.63.253),22.247
erbakan.edu.tr,160.75.126.25 (160.75.126.25),55.922
erbakan.edu.tr,193.255.0.141 (193.255.0.141),61.685
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),50.528
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),86.53
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),37.54
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),37.626
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),2.093
uzh.ch,161.9.63.253 (161.9.63.253),50.053
uzh.ch,160.75.126.25 (160.75.126.25),44.225
uzh.ch,193.255.0.141 (193.255.0.141),42.149
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),55.89
uzh.ch,* ae9.mx1.vie.at.geant.net (62.40.98.45),79.59
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),71.748
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),78.686
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),80.747
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),81.548
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),76.746
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),60.838
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),66.724
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),67.317
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),70.036
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),67.4
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),68.73
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),66.695
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),5.443
uzh.ch,161.9.63.253 (161.9.63.253),45.615
uzh.ch,160.75.126.25 (160.75.126.25),50.764
uzh.ch,193.255.0.141 (193.255.0.141),45.004
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),62.18
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),121.322
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),66.103
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),64.227
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),61.76
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),62.876
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),66.533
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),90.414
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),93.272
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),75.833
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),83.219
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),75.624
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),70.825
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),72.252
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),7.694
uzh.ch,161.9.63.253 (161.9.63.253),42.838
uzh.ch,160.75.126.25 (160.75.126.25),46.625
uzh.ch,193.255.0.141 (193.255.0.141),36.174
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),66.239
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),60.699
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),65.36
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),57.697
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),58.298
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),77.224
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),61.152
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),81.301
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),81.039
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),81.705
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),78.477
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),65.155
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),72.709
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),75.179
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),3.412
uzh.ch,161.9.63.253 (161.9.63.253),69.074
uzh.ch,160.75.126.25 (160.75.126.25),70.207
uzh.ch,193.255.0.141 (193.255.0.141),68.224
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),93.291
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),115.051
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),106.668
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),103.31
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),114.707
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),111.434
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),111.401
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),136.93
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),155.179
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),160.808
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),146.129
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),150.684
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),135.537
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),202.697
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),3.127
uzh.ch,161.9.63.253 (161.9.63.253),30.237
uzh.ch,160.75.126.25 (160.75.126.25),49.353
uzh.ch,193.255.0.141 (193.255.0.141),53.834
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),61.322
uzh.ch,* ae9.mx1.vie.at.geant.net (62.40.98.45),67.806
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),74.903
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),71.917
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),63.128
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),67.968
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),77.478
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),82.349
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),82.201
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),88.661
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),77.178
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),59.914
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),76.936
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),76.514
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),3.568
uzh.ch,161.9.63.253 (161.9.63.253),30.255
uzh.ch,160.75.126.25 (160.75.126.25),31.659
uzh.ch,193.255.0.141 (193.255.0.141),25.645
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),48.01
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),93.147
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),66.638
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),70.178
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),78.956
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),70.322
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),67.178
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),86.929
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),81.795
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),76.445
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),105.263
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),104.97
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),73.944
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),83.522
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),5.277
uzh.ch,161.9.63.253 (161.9.63.253),69.443
uzh.ch,160.75.126.25 (160.75.126.25),63.22
uzh.ch,193.255.0.141 (193.255.0.141),58.045
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),57.507
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),52.49
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),67.198
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),64.066
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),66.164
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),62.955
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),58.774
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),90.978
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),88.6
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),95.747
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),93.836
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),88.828
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),91.683
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),90.625
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),4.062
uzh.ch,161.9.63.253 (161.9.63.253),20.595
uzh.ch,160.75.126.25 (160.75.126.25),23.87
uzh.ch,193.255.0.141 (193.255.0.141),21.449
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),39.451
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),63.814
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),75.234
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),79.139
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),80.089
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),84.844
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),77.629
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),96.987
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),90.48
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),94.114
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),83.572
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),84.56
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),76.644
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),73.758
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),2.429
uzh.ch,161.9.63.253 (161.9.63.253),38.727
uzh.ch,160.75.126.25 (160.75.126.25),42.846
uzh.ch,193.255.0.141 (193.255.0.141),49.653
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),64.175
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),105.858
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),91.49
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),88.217
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),91.655
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),99.869
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),86.389
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),74.779
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),74.802
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),76.911
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),81.571
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),75.947
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),69.1
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),62.201
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),2.327
uzh.ch,161.9.63.253 (161.9.63.253),60.368
uzh.ch,160.75.126.25 (160.75.126.25),42.696
uzh.ch,193.255.0.141 (193.255.0.141),46.6
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),59.797
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),79.564
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),83.754
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),122.259
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),111.87
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),78.587
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),106.694
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),86.612
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),92.393
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),87.476
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),90.625
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),86.582
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),89.236
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),101.037
,,
google.com,Abdullah-Laptop (172.30.144.1),1.507
google.com,161.9.63.253 (161.9.63.253),46.029
google.com,160.75.126.25 (160.75.126.25),45.812
google.com,193.255.0.141 (193.255.0.141),47.592
google.com,193.140.0.149 (193.140.0.149),47.55
google.com,69.96.154.212.static.turk.net (212.154.96.69),35.609
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),48.59
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),56.739
google.com,72.14.204.10 (72.14.204.10),72.045
google.com,142.251.92.65 (142.251.92.65),47.986
google.com,142.251.92.66 (142.251.92.66),58.559
google.com,* * 142.251.242.76 (142.251.242.76),36.415
google.com,108.170.250.161 (108.170.250.161),40.948
google.com,108.170.250.161 (108.170.250.161),40.09
