Destination,Hop,Delay (ms),Group
itu.edu.tr,161.9.63.253 (161.9.63.253),52.289,105
itu.edu.tr,161.9.63.253 (161.9.63.253),41.346,106
itu.edu.tr,161.9.63.253 (161.9.63.253),88.217,107
itu.edu.tr,161.9.63.253 (161.9.63.253),30.927,108
itu.edu.tr,161.9.63.253 (161.9.63.253),68.119,109
metu.edu.tr,144.122.1.18 (144.122.1.18),57.002,110
metu.edu.tr,144.122.1.18 (144.122.1.18),47.702,111
metu.edu.tr,144.122.1.18 (144.122.1.18),49.558,112
metu.edu.tr,144.122.1.18 (144.122.1.18),49.476,113
metu.edu.tr,144.122.1.18 (144.122.1.18),49.767,114
metu.edu.tr,144.122.1.18 (144.122.1.18),43.864,115
metu.edu.tr,144.122.1.18 (144.122.1.18),45.239,116
metu.edu.tr,144.122.1.18 (144.122.1.18),46.77,117
metu.edu.tr,144.122.1.18 (144.122.1.18),43.861,118
metu.edu.tr,144.122.1.18 (144.122.1.18),42.029,119
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),50.239,120
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),52.147,121
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),38.212,122
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),73.95,123
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),44.479,124
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),70.95,125
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),29.766,126
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),62.116,127
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),34.964,128
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),40.301,129
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),42.063,130
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),32.397,131
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),42.285,132
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),65.413,133
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),52.153,134
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),81.289,135
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),439.651,136
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),32.022,137
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),35.232,138
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),38.065,139
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),75.345,140
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),78.362,141
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),72.93,142
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),199.256,143
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),80.905,144
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),80.518,145
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),95.619,146
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),77.889,147
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),63.407,148
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),104.707,149
google.com,* 142.251.227.251 (142.251.227.251),31.001,150
google.com,* * 142.251.227.253 (142.251.227.253),34.268,151
google.com,* 142.250.213.34 (142.250.213.34),62.236,152
google.com,142.251.227.251 (142.251.227.251),482.47,153
google.com,142.251.227.253 (142.251.227.253),248.274,154
google.com,* 142.251.227.251 (142.251.227.251),72.074,155
google.com,142.250.213.35 (142.250.213.35),42.068,156
google.com,* 142.251.227.253 (142.251.227.253),453.938,157
google.com,* 142.251.227.253 (142.251.227.253),38.865,158
google.com,142.251.227.253 (142.251.227.253),35.786,159
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),89.925,160
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),107.066,161
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),98.325,162
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),83.952,163
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),113.516,164
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),103.142,165
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),130.055,166
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),112.237,167
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),101.058,168
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),124.31,169
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),60.736,170
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),54.989,171
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),65.392,172
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),54.728,173
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),59.984,174
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),51.483,175
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),59.362,176
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),68.802,177
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),48.329,178
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),147.77,179
kyoto-u.ac.jp,ae-1.a03.londen12.uk.bb.gin.ntt.net (129.250.3.251),138.287,180
kyoto-u.ac.jp,ae-2.r01.mlanit02.it.bb.gin.ntt.net (129.250.3.181),82.666,181
kyoto-u.ac.jp,ae-2.r01.vienat02.at.bb.gin.ntt.net (129.250.2.216),64.826,182
kyoto-u.ac.jp,ae-4.r20.vienat02.at.bb.gin.ntt.net (129.250.7.34),76.205,183
kyoto-u.ac.jp,* * ae-1.a00.mlanit02.it.bb.gin.ntt.net (129.250.3.163),91.755,184
kyoto-u.ac.jp,ae-1.a01.parsfr05.fr.bb.gin.ntt.net (129.250.2.107),163.435,185
kyoto-u.ac.jp,* * ae-1.r03.londen05.uk.bb.gin.ntt.net (129.250.6.113),109.505,186
kyoto-u.ac.jp,* ae-1.a01.amstnl07.nl.bb.gin.ntt.net (129.250.7.89),84.264,187
kyoto-u.ac.jp,ffm-bb1-link.ip.twelve99.net (62.115.132.226),76.361,188
kyoto-u.ac.jp,* ae-1.a00.parsfr05.fr.bb.gin.ntt.net (129.250.2.71),82.848,189
mit.edu,89.221.43.35 (89.221.43.35),88.666,190
mit.edu,ae34.r01.border101.lon02.fab.netarch.akamai.com (23.210.50.21),80.897,191
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),262.891,192
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),88.868,193
mit.edu,89.221.43.35 (89.221.43.35),91.927,194
mit.edu,ae-1.akamai-onnet.frnkge07.de.bb.gin.ntt.net (128.241.6.179),66.162,195
mit.edu,ae-1.akamai-onnet.frnkge07.de.bb.gin.ntt.net (128.241.6.179),102.21,196
mit.edu,ae34.r01.border101.lon02.fab.netarch.akamai.com (23.210.50.21),104.915,197
mit.edu,ae34.r01.border101.lon02.fab.netarch.akamai.com (23.210.50.21),116.524,198
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),156.132,199
itu.edu.tr,161.9.63.253 (161.9.63.253),34.244,200
itu.edu.tr,161.9.63.253 (161.9.63.253),36.819,201
itu.edu.tr,161.9.63.253 (161.9.63.253),31.734,202
itu.edu.tr,161.9.63.253 (161.9.63.253),94.281,203
itu.edu.tr,161.9.63.253 (161.9.63.253),51.278,204
itu.edu.tr,161.9.63.253 (161.9.63.253),58.269,205
itu.edu.tr,161.9.63.253 (161.9.63.253),36.243,206
itu.edu.tr,161.9.63.253 (161.9.63.253),86.155,207
itu.edu.tr,161.9.63.253 (161.9.63.253),42.179,208
itu.edu.tr,161.9.63.253 (161.9.63.253),78.976,209
metu.edu.tr,144.122.1.18 (144.122.1.18),49.163,210
metu.edu.tr,144.122.1.18 (144.122.1.18),59.046,211
metu.edu.tr,144.122.1.18 (144.122.1.18),49.423,212
metu.edu.tr,144.122.1.18 (144.122.1.18),54.136,213
metu.edu.tr,144.122.1.18 (144.122.1.18),44.201,214
metu.edu.tr,144.122.1.18 (144.122.1.18),43.531,215
metu.edu.tr,144.122.1.18 (144.122.1.18),48.69,216
metu.edu.tr,144.122.1.18 (144.122.1.18),50.577,217
metu.edu.tr,144.122.1.18 (144.122.1.18),42.784,218
metu.edu.tr,144.122.1.18 (144.122.1.18),47.089,219
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),47.828,220
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),46.737,221
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),35.811,222
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),78.827,223
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),33.53,224
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),75.74,225
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),28.514,226
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),61.489,227
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),31.368,228
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),32.706,229
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),32.269,230
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),38.91,231
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),32.729,232
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),66.745,233
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),49.344,234
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),77.93,235
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),444.866,236
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),35.457,237
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),45.035,238
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),41.133,239
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),75.937,240
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),68.739,241
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),68.298,242
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),193.792,243
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),76.018,244
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),83.434,245
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),98.789,246
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),74.059,247
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),67.763,248
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),101.256,249
google.com,* 142.251.227.251 (142.251.227.251),26.355,250
google.com,* * 142.251.227.253 (142.251.227.253),37.921,251
google.com,* 142.250.213.34 (142.250.213.34),66.333,252
google.com,142.251.227.251 (142.251.227.251),479.462,253
google.com,142.251.227.253 (142.251.227.253),247.789,254
google.com,* 142.251.227.251 (142.251.227.251),73.224,255
google.com,142.250.213.35 (142.250.213.35),46.215,256
google.com,* 142.251.227.253 (142.251.227.253),453.406,257
google.com,* 142.251.227.253 (142.251.227.253),37.595,258
google.com,142.251.227.253 (142.251.227.253),41.445,259
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),82.234,260
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),107.221,261
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),99.999,262
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),70.443,263
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),107.333,264
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),103.908,265
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),131.145,266
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),108.095,267
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),101.249,268
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),120.503,269
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),62.315,270
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),53.511,271
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),58.748,272
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),59.879,273
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),60.81,274
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),49.036,275
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),54.601,276
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),67.162,277
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),46.109,278
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),143.738,279
kyoto-u.ac.jp,ae-1.a03.londen12.uk.bb.gin.ntt.net (129.250.3.251),129.068,280
kyoto-u.ac.jp,ae-2.r01.mlanit02.it.bb.gin.ntt.net (129.250.3.181),82.638,281
kyoto-u.ac.jp,ae-2.r01.vienat02.at.bb.gin.ntt.net (129.250.2.216),56.698,282
kyoto-u.ac.jp,ae-4.r20.vienat02.at.bb.gin.ntt.net (129.250.7.34),75.578,283
kyoto-u.ac.jp,* * ae-1.a00.mlanit02.it.bb.gin.ntt.net (129.250.3.163),94.5,284
kyoto-u.ac.jp,ae-1.a01.parsfr05.fr.bb.gin.ntt.net (129.250.2.107),167.264,285
kyoto-u.ac.jp,* * ae-1.r03.londen05.uk.bb.gin.ntt.net (129.250.6.113),105.983,286
kyoto-u.ac.jp,* ae-1.a01.amstnl07.nl.bb.gin.ntt.net (129.250.7.89),81.143,287
kyoto-u.ac.jp,ffm-bb1-link.ip.twelve99.net (62.115.132.226),83.328,288
kyoto-u.ac.jp,* ae-1.a00.parsfr05.fr.bb.gin.ntt.net (129.250.2.71),90.606,289
mit.edu,89.221.43.35 (89.221.43.35),93.748,290
mit.edu,ae34.r01.border101.lon02.fab.netarch.akamai.com (23.210.50.21),85.253,291
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),269.739,292
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),81.222,293
mit.edu,89.221.43.35 (89.221.43.35),87.917,294
mit.edu,ae-1.akamai-onnet.frnkge07.de.bb.gin.ntt.net (128.241.6.179),64.252,295
mit.edu,ae-1.akamai-onnet.frnkge07.de.bb.gin.ntt.net (128.241.6.179),110.822,296
mit.edu,ae34.r01.border101.lon02.fab.netarch.akamai.com (23.210.50.21),106.313,297
mit.edu,ae34.r01.border101.lon02.fab.netarch.akamai.com (23.210.50.21),121.315,298
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),151.125,299
itu.edu.tr,161.9.63.253 (161.9.63.253),27.964,300
itu.edu.tr,161.9.63.253 (161.9.63.253),37.989,301
itu.edu.tr,161.9.63.253 (161.9.63.253),33.551,302
itu.edu.tr,161.9.63.253 (161.9.63.253),99.124,303
itu.edu.tr,161.9.63.253 (161.9.63.253),42.614,304
itu.edu.tr,161.9.63.253 (161.9.63.253),54.196,305
itu.edu.tr,161.9.63.253 (161.9.63.253),35.045,306
itu.edu.tr,161.9.63.253 (161.9.63.253),84.672,307
itu.edu.tr,161.9.63.253 (161.9.63.253),42.222,308
itu.edu.tr,161.9.63.253 (161.9.63.253),76.812,309
metu.edu.tr,144.122.1.18 (144.122.1.18),56.418,310
metu.edu.tr,144.122.1.18 (144.122.1.18),47.73,311
metu.edu.tr,144.122.1.18 (144.122.1.18),48.527,312
metu.edu.tr,144.122.1.18 (144.122.1.18),48.549,313
metu.edu.tr,144.122.1.18 (144.122.1.18),43.301,314
metu.edu.tr,144.122.1.18 (144.122.1.18),45.228,315
metu.edu.tr,144.122.1.18 (144.122.1.18),49.062,316
metu.edu.tr,144.122.1.18 (144.122.1.18),49.923,317
metu.edu.tr,144.122.1.18 (144.122.1.18),41.528,318
metu.edu.tr,144.122.1.18 (144.122.1.18),46.518,319
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),52.597,320
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),53.473,321
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),31.87,322
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),78.658,323
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),38.838,324
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),79.54,325
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),35.877,326
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),65.962,327
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),40.319,328
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),29.135,329
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),33.443,330
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),27.383,331
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),37.426,332
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),60.553,333
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),51.922,334
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),79.26,335
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),443.618,336
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),42.789,337
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),39.971,338
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),31.564,339
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),70.425,340
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),73.134,341
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),73.077,342
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),199.765,343
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),75.511,344
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),71.553,345
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),93.986,346
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),78.349,347
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),65.751,348
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),101.818,349
google.com,* 142.251.227.251 (142.251.227.251),30.997,350
google.com,* * 142.251.227.253 (142.251.227.253),32.496,351
google.com,* 142.250.213.34 (142.250.213.34),73.788,352
google.com,142.251.227.251 (142.251.227.251),482.157,353
google.com,142.251.227.253 (142.251.227.253),247.809,354
google.com,* 142.251.227.251 (142.251.227.251),77.117,355
google.com,142.250.213.35 (142.250.213.35),50.426,356
google.com,* 142.251.227.253 (142.251.227.253),452.718,357
google.com,* 142.251.227.253 (142.251.227.253),37.447,358
