Destination,Hop,Delay (ms),Group
mit.edu,* ae3.decix-fra11.netarch.akamai.com (23.210.60.161),104.102,193
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),129.798,194
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),102.86,195
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),98.983,196
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),97.009,197
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),51.388,198
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),63.579,199
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),17.05,200
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),17.769,201
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),23.244,202
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),30.367,203
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),28.934,204
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),25.523,205
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),30.303,206
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),15.754,207
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),22.874,208
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),24.168,209
metu.edu.tr,144.122.1.18 (144.122.1.18),18.187,210
metu.edu.tr,144.122.1.18 (144.122.1.18),20.333,211
metu.edu.tr,144.122.1.18 (144.122.1.18),15.663,212
metu.edu.tr,144.122.1.18 (144.122.1.18),17.323,213
metu.edu.tr,144.122.1.18 (144.122.1.18),18.151,214
metu.edu.tr,144.122.1.18 (144.122.1.18),21.224,215
metu.edu.tr,144.122.1.18 (144.122.1.18),16.82,216
metu.edu.tr,144.122.1.18 (144.122.1.18),18.626,217
metu.edu.tr,144.122.1.18 (144.122.1.18),22.538,218
metu.edu.tr,144.122.1.18 (144.122.1.18),22.318,219
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),35.714,220
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),30.393,221
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),29.298,222
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),32.039,223
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),20.191,224
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),87.253,225
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),31.81,226
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),35.165,227
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),67.197,228
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),29.559,229
erbakan.edu.tr,172.67.69.193 (172.67.69.193),28.806,230
erbakan.edu.tr,172.67.69.193 (172.67.69.193),20.296,231
erbakan.edu.tr,172.67.69.193 (172.67.69.193),9.923,232
erbakan.edu.tr,172.67.69.193 (172.67.69.193),14.864,233
erbakan.edu.tr,172.67.69.193 (172.67.69.193),16.75,234
erbakan.edu.tr,172.67.69.193 (172.67.69.193),16.404,235
erbakan.edu.tr,172.67.69.193 (172.67.69.193),64.374,236
erbakan.edu.tr,172.67.69.193 (172.67.69.193),12.137,237
erbakan.edu.tr,172.67.69.193 (172.67.69.193),10.051,238
erbakan.edu.tr,172.67.69.193 (172.67.69.193),9.31,239
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),52.592,240
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),100.887,241
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),57.029,242
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),50.176,243
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),52.436,244
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),68.108,245
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),47.198,246
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),56.377,247
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),47.115,248
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),71.337,249
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),22.85,250
google.com,142.251.242.231 (142.251.242.231),25.46,251
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),26.282,252
google.com,142.250.60.187 (142.250.60.187),11.815,253
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),32.104,254
google.com,142.251.242.77 (142.251.242.77),14.654,255
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),21.426,256
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),18.211,257
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),11.919,258
google.com,142.250.213.35 (142.250.213.35),18.664,259
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),68.387,260
cam.ac.uk,* * d-dw.s-dr.net.cam.ac.uk (193.60.88.6),66.07,261
cam.ac.uk,* s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),64.116,262
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),70.709,263
cam.ac.uk,* * s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),64.717,264
cam.ac.uk,* d-dw.s-dr.net.cam.ac.uk (193.60.88.6),102.417,265
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),72.046,266
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),64.063,267
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),106.465,268
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),67.333,269
univie.ac.at,aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),118.195,270
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),52.125,271
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),33.72,272
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),37.64,273
univie.ac.at,* ms-hyde-mars.cc.univie.ac.at (131.130.251.134),35.572,274
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),31.624,275
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),27.385,276
univie.ac.at,* * aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),37.92,277
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),126.272,278
univie.ac.at,* * 100ge0-60.core2.vie1.he.net (72.52.92.205),38.286,279
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),21.281,280
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),12.471,281
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),15.735,282
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),17.334,283
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),21.184,284
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),36.028,285
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),21.123,286
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),28.732,287
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),24.425,288
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),71.247,289
mit.edu,111.87.18.54 (111.87.18.54),311.949,290
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),131.62,291
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),56.166,292
mit.edu,* ae3.decix-fra11.netarch.akamai.com (23.210.60.161),102.109,293
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),131.923,294
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),96.133,295
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),107.893,296
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),103.602,297
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),51.484,298
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),57.911,299
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),15.149,300
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),20.366,301
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),14.489,302
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),32.894,303
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),22.099,304
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),25.899,305
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),31.67,306
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),23.223,307
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),25.696,308
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),32.346,309
metu.edu.tr,144.122.1.18 (144.122.1.18),18.513,310
metu.edu.tr,144.122.1.18 (144.122.1.18),20.053,311
metu.edu.tr,144.122.1.18 (144.122.1.18),24.117,312
metu.edu.tr,144.122.1.18 (144.122.1.18),26.108,313
metu.edu.tr,144.122.1.18 (144.122.1.18),15.151,314
metu.edu.tr,144.122.1.18 (144.122.1.18),16.405,315
metu.edu.tr,144.122.1.18 (144.122.1.18),17.026,316
metu.edu.tr,144.122.1.18 (144.122.1.18),21.888,317
metu.edu.tr,144.122.1.18 (144.122.1.18),24.516,318
metu.edu.tr,144.122.1.18 (144.122.1.18),14.632,319
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),36.103,320
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),25.467,321
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),34.302,322
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),33.85,323
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),20.411,324
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),87.005,325
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),28.858,326
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),38.051,327
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),77.256,328
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),31.998,329
erbakan.edu.tr,172.67.69.193 (172.67.69.193),22.242,330
erbakan.edu.tr,172.67.69.193 (172.67.69.193),16.347,331
erbakan.edu.tr,172.67.69.193 (172.67.69.193),11.458,332
erbakan.edu.tr,172.67.69.193 (172.67.69.193),12.34,333
erbakan.edu.tr,172.67.69.193 (172.67.69.193),10.056,334
erbakan.edu.tr,172.67.69.193 (172.67.69.193),5.487,335
erbakan.edu.tr,172.67.69.193 (172.67.69.193),72.908,336
erbakan.edu.tr,172.67.69.193 (172.67.69.193),8.24,337
erbakan.edu.tr,172.67.69.193 (172.67.69.193),11.764,338
erbakan.edu.tr,172.67.69.193 (172.67.69.193),16.992,339
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),53.466,340
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),106.153,341
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),57.528,342
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),57.655,343
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),46.84,344
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),82.263,345
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),51.185,346
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),46.894,347
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),55.682,348
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),69.654,349
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),27.008,350
google.com,142.251.242.231 (142.251.242.231),17.314,351
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),18.516,352
google.com,142.250.60.187 (142.250.60.187),24.481,353
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),39.084,354
google.com,142.251.242.77 (142.251.242.77),16.897,355
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),16.323,356
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),10.301,357
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),19.608,358
google.com,142.250.213.35 (142.250.213.35),19.061,359
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),64.735,360
cam.ac.uk,* * d-dw.s-dr.net.cam.ac.uk (193.60.88.6),65.886,361
cam.ac.uk,* s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),69.878,362
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),62.768,363
cam.ac.uk,* * s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),68.757,364
cam.ac.uk,* d-dw.s-dr.net.cam.ac.uk (193.60.88.6),97.737,365
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),65.985,366
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),66.328,367
