Destination,Hop,Delay (ms),Group
mit.edu,ae34.r01.border101.lon02.fab.netarch.akamai.com (23.210.50.21),121.707,98
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),152.961,99
itu.edu.tr,161.9.63.253 (161.9.63.253),27.103,100
itu.edu.tr,161.9.63.253 (161.9.63.253),38.309,101
itu.edu.tr,161.9.63.253 (161.9.63.253),38.131,102
itu.edu.tr,161.9.63.253 (161.9.63.253),97.672,103
itu.edu.tr,161.9.63.253 (161.9.63.253),46.851,104
itu.edu.tr,161.9.63.253 (161.9.63.253),55.979,105
itu.edu.tr,161.9.63.253 (161.9.63.253),32.649,106
itu.edu.tr,161.9.63.253 (161.9.63.253),79.605,107
itu.edu.tr,161.9.63.253 (161.9.63.253),36.339,108
itu.edu.tr,161.9.63.253 (161.9.63.253),77.523,109
metu.edu.tr,144.122.1.18 (144.122.1.18),53.428,110
metu.edu.tr,144.122.1.18 (144.122.1.18),53.566,111
metu.edu.tr,144.122.1.18 (144.122.1.18),49.822,112
metu.edu.tr,144.122.1.18 (144.122.1.18),50.597,113
metu.edu.tr,144.122.1.18 (144.122.1.18),45.426,114
metu.edu.tr,144.122.1.18 (144.122.1.18),46.018,115
metu.edu.tr,144.122.1.18 (144.122.1.18),43.257,116
metu.edu.tr,144.122.1.18 (144.122.1.18),41.427,117
metu.edu.tr,144.122.1.18 (144.122.1.18),41.679,118
metu.edu.tr,144.122.1.18 (144.122.1.18),46.775,119
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),45.187,120
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),56.166,121
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),33.079,122
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),81.729,123
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),33.25,124
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),78.617,125
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),32.028,126
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),63.381,127
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),28.387,128
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),35.429,129
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),35.752,130
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),34.102,131
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),32.279,132
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),61.093,133
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),44.143,134
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),78.101,135
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),442.67,136
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),41.219,137
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),41.166,138
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),31.181,139
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),73.715,140
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),73.835,141
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),74.045,142
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),194.975,143
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),72.743,144
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),79.02,145
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),90.864,146
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),73.46,147
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),64.828,148
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),99.176,149
google.com,* 142.251.227.251 (142.251.227.251),23.662,150
google.com,* * 142.251.227.253 (142.251.227.253),32.795,151
google.com,* 142.250.213.34 (142.250.213.34),68.965,152
google.com,142.251.227.251 (142.251.227.251),475.448,153
google.com,142.251.227.253 (142.251.227.253),248.277,154
google.com,* 142.251.227.251 (142.251.227.251),71.647,155
google.com,142.250.213.35 (142.250.213.35),44.83,156
google.com,* 142.251.227.253 (142.251.227.253),456.888,157
google.com,* 142.251.227.253 (142.251.227.253),37.587,158
google.com,142.251.227.253 (142.251.227.253),33.254,159
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),83.767,160
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),104.967,161
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),101.504,162
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),73.795,163
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),109.156,164
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),102.339,165
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),129.555,166
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),106.039,167
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),105.334,168
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),119.445,169
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),58.72,170
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),53.217,171
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),58.08,172
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),54.117,173
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),55.624,174
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),50.226,175
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),59.057,176
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),59.237,177
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),51.959,178
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),142.963,179
kyoto-u.ac.jp,ae-1.a03.londen12.uk.bb.gin.ntt.net (129.250.3.251),133.967,180
kyoto-u.ac.jp,ae-2.r01.mlanit02.it.bb.gin.ntt.net (129.250.3.181),82.064,181
kyoto-u.ac.jp,ae-2.r01.vienat02.at.bb.gin.ntt.net (129.250.2.216),61.218,182
kyoto-u.ac.jp,ae-4.r20.vienat02.at.bb.gin.ntt.net (129.250.7.34),73.188,183
kyoto-u.ac.jp,* * ae-1.a00.mlanit02.it.bb.gin.ntt.net (129.250.3.163),90.47,184
kyoto-u.ac.jp,ae-1.a01.parsfr05.fr.bb.gin.ntt.net (129.250.2.107),165.25,185
kyoto-u.ac.jp,* * ae-1.r03.londen05.uk.bb.gin.ntt.net (129.250.6.113),107.502,186
kyoto-u.ac.jp,* ae-1.a01.amstnl07.nl.bb.gin.ntt.net (129.250.7.89),80.652,187
kyoto-u.ac.jp,ffm-bb1-link.ip.twelve99.net (62.115.132.226),76.25,188
kyoto-u.ac.jp,* ae-1.a00.parsfr05.fr.bb.gin.ntt.net (129.250.2.71),84.344,189
mit.edu,89.221.43.35 (89.221.43.35),86.759,190
mit.edu,ae34.r01.border101.lon02.fab.netarch.akamai.com (23.210.50.21),82.524,191
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),266.629,192
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),87.255,193
mit.edu,89.221.43.35 (89.221.43.35),91.812,194
mit.edu,ae-1.akamai-onnet.frnkge07.de.bb.gin.ntt.net (128.241.6.179),63.465,195
mit.edu,ae-1.akamai-onnet.frnkge07.de.bb.gin.ntt.net (128.241.6.179),106.188,196
mit.edu,ae34.r01.border101.lon02.fab.netarch.akamai.com (23.210.50.21),104.325,197
mit.edu,ae34.r01.border101.lon02.fab.netarch.akamai.com (23.210.50.21),118.004,198
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),154.823,199
itu.edu.tr,161.9.63.253 (161.9.63.253),31.169,200
itu.edu.tr,161.9.63.253 (161.9.63.253),39.535,201
itu.edu.tr,161.9.63.253 (161.9.63.253),36.412,202
itu.edu.tr,161.9.63.253 (161.9.63.253),92.492,203
itu.edu.tr,161.9.63.253 (161.9.63.253),47.839,204
itu.edu.tr,161.9.63.253 (161.9.63.253),55.037,205
itu.edu.tr,161.9.63.253 (161.9.63.253),32.747,206
itu.edu.tr,161.9.63.253 (161.9.63.253),81.167,207
itu.edu.tr,161.9.63.253 (161.9.63.253),36.058,208
itu.edu.tr,161.9.63.253 (161.9.63.253),76.888,209
metu.edu.tr,144.122.1.18 (144.122.1.18),54.32,210
metu.edu.tr,144.122.1.18 (144.122.1.18),50.669,211
metu.edu.tr,144.122.1.18 (144.122.1.18),44.61,212
metu.edu.tr,144.122.1.18 (144.122.1.18),48.823,213
metu.edu.tr,144.122.1.18 (144.122.1.18),44.313,214
metu.edu.tr,144.122.1.18 (144.122.1.18),49.108,215
metu.edu.tr,144.122.1.18 (144.122.1.18),44.342,216
metu.edu.tr,144.122.1.18 (144.122.1.18),45.288,217
metu.edu.tr,144.122.1.18 (144.122.1.18),44.895,218
metu.edu.tr,144.122.1.18 (144.122.1.18),49.277,219
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),48.763,220
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),51.01,221
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),30.689,222
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),77.019,223
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),37.002,224
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),78.69,225
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),34.975,226
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),65.028,227
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),28.993,228
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),31.911,229
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),32.543,230
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),33.799,231
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),35.194,232
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),63.337,233
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),46.462,234
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),80.246,235
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),442.798,236
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),38.185,237
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),42.28,238
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),34.042,239
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),74.501,240
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),73.968,241
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),72.884,242
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),195.895,243
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),72.711,244
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),79.679,245
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),93.004,246
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),76.582,247
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),69.104,248
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),99.596,249
google.com,* 142.251.227.251 (142.251.227.251),22.908,250
google.com,* * 142.251.227.253 (142.251.227.253),37.739,251
google.com,* 142.250.213.34 (142.250.213.34),70.327,252
google.com,142.251.227.251 (142.251.227.251),472.698,253
google.com,142.251.227.253 (142.251.227.253),243.906,254
google.com,* 142.251.227.251 (142.251.227.251),68.866,255
google.com,142.250.213.35 (142.250.213.35),44.257,256
google.com,* 142.251.227.253 (142.251.227.253),459.566,257
google.com,* 142.251.227.253 (142.251.227.253),39.711,258
google.com,142.251.227.253 (142.251.227.253),36.905,259
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),87.872,260
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),103.76,261
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),102.428,262
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),75.984,263
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),109.774,264
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),104.001,265
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),129.681,266
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),107.768,267
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),102.627,268
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),122.32,269
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),60.565,270
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),54.058,271
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),60.447,272
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),55.042,273
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),57.163,274
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),50.796,275
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),58.124,276
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),64.113,277
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),51.345,278
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),138.049,279
kyoto-u.ac.jp,ae-1.a03.londen12.uk.bb.gin.ntt.net (129.250.3.251),133.983,280
kyoto-u.ac.jp,ae-2.r01.mlanit02.it.bb.gin.ntt.net (129.250.3.181),79.696,281
kyoto-u.ac.jp,ae-2.r01.vienat02.at.bb.gin.ntt.net (129.250.2.216),64.174,282
kyoto-u.ac.jp,ae-4.r20.vienat02.at.bb.gin.ntt.net (129.250.7.34),76.842,283
kyoto-u.ac.jp,* * ae-1.a00.mlanit02.it.bb.gin.ntt.net (129.250.3.163),88.804,284
kyoto-u.ac.jp,ae-1.a01.parsfr05.fr.bb.gin.ntt.net (129.250.2.107),167.603,285
kyoto-u.ac.jp,* * ae-1.r03.londen05.uk.bb.gin.ntt.net (129.250.6.113),108.395,286
kyoto-u.ac.jp,* ae-1.a01.amstnl07.nl.bb.gin.ntt.net (129.250.7.89),81.665,287
kyoto-u.ac.jp,ffm-bb1-link.ip.twelve99.net (62.115.132.226),81.01,288
kyoto-u.ac.jp,* ae-1.a00.parsfr05.fr.bb.gin.ntt.net (129.250.2.71),83.786,289
mit.edu,89.221.43.35 (89.221.43.35),85.761,290
mit.edu,ae34.r01.border101.lon02.fab.netarch.akamai.com (23.210.50.21),81.099,291
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),266.077,292
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),88.322,293
mit.edu,89.221.43.35 (89.221.43.35),91.27,294
mit.edu,ae-1.akamai-onnet.frnkge07.de.bb.gin.ntt.net (128.241.6.179),60.932,295
mit.edu,ae-1.akamai-onnet.frnkge07.de.bb.gin.ntt.net (128.241.6.179),106.854,296
mit.edu,ae34.r01.border101.lon02.fab.netarch.akamai.com (23.210.50.21),106.353,297
mit.edu,ae34.r01.border101.lon02.fab.netarch.akamai.com (23.210.50.21),121.035,298
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),155.426,299
itu.edu.tr,161.9.63.253 (161.9.63.253),30.601,300
itu.edu.tr,161.9.63.253 (161.9.63.253),36.252,301
itu.edu.tr,161.9.63.253 (161.9.63.253),35.219,302
itu.edu.tr,161.9.63.253 (161.9.63.253),93.854,303
itu.edu.tr,161.9.63.253 (161.9.63.253),44.956,304
itu.edu.tr,161.9.63.253 (161.9.63.253),55.854,305
itu.edu.tr,161.9.63.253 (161.9.63.253),35.673,306
itu.edu.tr,161.9.63.253 (161.9.63.253),81.42,307
itu.edu.tr,161.9.63.253 (161.9.63.253),36.144,308
itu.edu.tr,161.9.63.253 (161.9.63.253),75.508,309
metu.edu.tr,144.122.1.18 (144.122.1.18),54.4,310
metu.edu.tr,144.122.1.18 (144.122.1.18),54.931,311
metu.edu.tr,144.122.1.18 (144.122.1.18),49.713,312
metu.edu.tr,144.122.1.18 (144.122.1.18),46.589,313
metu.edu.tr,144.122.1.18 (144.122.1.18),44.04,314
metu.edu.tr,144.122.1.18 (144.122.1.18),45.78,315
metu.edu.tr,144.122.1.18 (144.122.1.18),42.139,316
metu.edu.tr,144.122.1.18 (144.122.1.18),41.309,317
metu.edu.tr,144.122.1.18 (144.122.1.18),45.151,318
metu.edu.tr,144.122.1.18 (144.122.1.18),48.087,319
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),46.041,320
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),50.686,321
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),32.794,322
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),77.14,323
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),36.467,324
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),75.568,325
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),33.191,326
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),63.418,327
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),31.414,328
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),32.287,329
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),35.799,330
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),32.184,331
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),35.561,332
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),61.729,333
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),43.947,334
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),78.512,335
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),438.079,336
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),39.094,337
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),38.338,338
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),36.539,339
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),75.136,340
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),71.781,341
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),69.37,342
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),197.724,343
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),75.263,344
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),75.584,345
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),95.868,346
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),71.842,347
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),67.874,348
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),99.719,349
google.com,* 142.251.227.251 (142.251.227.251),23.223,350
google.com,* * 142.251.227.253 (142.251.227.253),32.557,351
google.com,* 142.250.213.34 (142.250.213.34),66.003,352
google.com,142.251.227.251 (142.251.227.251),476.776,353
google.com,142.251.227.253 (142.251.227.253),248.289,354
google.com,* 142.251.227.251 (142.251.227.251),71.655,355
google.com,142.250.213.35 (142.250.213.35),42.122,356
google.com,* 142.251.227.253 (142.251.227.253),454.776,357
google.com,* 142.251.227.253 (142.251.227.253),41.695,358
