Destination,Hop,Delay (ms)
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),90.462
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),83.883
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),78.121
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),76.595
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),74.208
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),77.094
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),66.012
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),1.806
uzh.ch,161.9.63.253 (161.9.63.253),44.575
uzh.ch,160.75.126.25 (160.75.126.25),43.918
uzh.ch,193.255.0.141 (193.255.0.141),42.616
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),63.83
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),56.901
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),62.831
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),69.278
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),64.17
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),70.328
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),65.543
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),77.367
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),81.044
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),75.775
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),77.146
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),58.679
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),67.25
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),68.334
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),4.575
uzh.ch,161.9.63.253 (161.9.63.253),70.071
uzh.ch,160.75.126.25 (160.75.126.25),66.966
uzh.ch,193.255.0.141 (193.255.0.141),62.927
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),90.483
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),115.144
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),110.659
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),94.15
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),106.184
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),102.132
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),111.856
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),146.1
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),156.815
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),158.667
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),141.49
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),141.731
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),137.104
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),195.057
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),0.535
uzh.ch,161.9.63.253 (161.9.63.253),17.065
uzh.ch,160.75.126.25 (160.75.126.25),55.18
uzh.ch,193.255.0.141 (193.255.0.141),58.637
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),62.817
uzh.ch,* ae9.mx1.vie.at.geant.net (62.40.98.45),71.176
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),76.208
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),72.565
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),69.759
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),69.669
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),72.794
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),76.853
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),84.953
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),87.402
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),77.719
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),61.347
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),77.882
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),78.721
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),2.027
uzh.ch,161.9.63.253 (161.9.63.253),28.935
uzh.ch,160.75.126.25 (160.75.126.25),26.106
uzh.ch,193.255.0.141 (193.255.0.141),26.836
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),48.182
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),87.691
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),75.474
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),67.533
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),71.51
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),70.406
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),62.391
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),82.692
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),83.75
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),82.979
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),103.366
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),111.622
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),78.49
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),77.454
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),6.226
uzh.ch,161.9.63.253 (161.9.63.253),66.189
uzh.ch,160.75.126.25 (160.75.126.25),62.254
uzh.ch,193.255.0.141 (193.255.0.141),55.968
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),63.286
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),58.606
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),65.826
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),69.319
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),63.04
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),70.382
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),65.627
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),90.911
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),95.646
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),93.619
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),93.661
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),85.754
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),88.429
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),90.713
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),1.697
uzh.ch,161.9.63.253 (161.9.63.253),30.11
uzh.ch,160.75.126.25 (160.75.126.25),26.681
uzh.ch,193.255.0.141 (193.255.0.141),24.148
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),42.655
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),69.865
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),84.444
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),82.121
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),76.909
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),77.752
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),73.342
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),84.396
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),85.379
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),81.857
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),87.786
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),89.146
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),72.171
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),77.761
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),2.193
uzh.ch,161.9.63.253 (161.9.63.253),40.234
uzh.ch,160.75.126.25 (160.75.126.25),40.213
uzh.ch,193.255.0.141 (193.255.0.141),42.414
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),65.425
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),105.346
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),89.201
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),90.799
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),87.702
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),95.092
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),88.509
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),72.526
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),72.416
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),77.354
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),68.087
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),68.742
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),62.402
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),68.101
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),4.747
uzh.ch,161.9.63.253 (161.9.63.253),57.518
uzh.ch,160.75.126.25 (160.75.126.25),41.429
uzh.ch,193.255.0.141 (193.255.0.141),44.481
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),55.673
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),76.931
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),85.838
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),114.494
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),112.558
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),84.774
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),106.647
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),84.19
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),90.974
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),86.211
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),87.19
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),89.76
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),94.31
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),93.906
,,
google.com,Abdullah-Laptop (172.30.144.1),2.559
google.com,161.9.63.253 (161.9.63.253),41.128
google.com,160.75.126.25 (160.75.126.25),41.755
google.com,193.255.0.141 (193.255.0.141),45.895
google.com,193.140.0.149 (193.140.0.149),50.731
google.com,69.96.154.212.static.turk.net (212.154.96.69),37.584
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),55.522
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),55.973
google.com,72.14.204.10 (72.14.204.10),60.378
google.com,142.251.92.65 (142.251.92.65),40.355
google.com,142.251.92.66 (142.251.92.66),62.629
google.com,* * 142.251.242.76 (142.251.242.76),37.969
google.com,108.170.250.161 (108.170.250.161),39.017
google.com,108.170.250.161 (108.170.250.161),41.962
google.com,* 142.251.227.251 (142.251.227.251),21.035
,,
google.com,Abdullah-Laptop (172.30.144.1),6.397
google.com,161.9.63.253 (161.9.63.253),31.693
google.com,160.75.126.25 (160.75.126.25),42.031
google.com,193.255.0.141 (193.255.0.141),39.307
google.com,* 193.140.0.149 (193.140.0.149),46.77
google.com,69.96.154.212.static.turk.net (212.154.96.69),39.49
google.com,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),68.386
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),37.292
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),52.329
google.com,142.250.167.192 (142.250.167.192),45.831
google.com,216.239.49.216 (216.239.49.216),44.049
google.com,142.251.92.2 (142.251.92.2),51.184
google.com,142.251.242.230 (142.251.242.230),47.17
google.com,142.251.227.251 (142.251.227.251),33.688
google.com,* * 142.251.227.253 (142.251.227.253),40.753
,,
google.com,Abdullah-Laptop (172.30.144.1),2.25
google.com,161.9.63.253 (161.9.63.253),176.277
google.com,160.75.126.25 (160.75.126.25),178.459
google.com,193.255.0.141 (193.255.0.141),181.146
google.com,* 193.140.0.149 (193.140.0.149),31.735
google.com,69.96.154.212.static.turk.net (212.154.96.69),27.855
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),40.092
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),53.758
google.com,142.250.168.28 (142.250.168.28),42.201
google.com,172.253.65.30 (172.253.65.30),46.73
google.com,142.251.227.251 (142.251.227.251),43.361
google.com,* 142.251.243.29 (142.251.243.29),55.738
google.com,* 142.250.213.34 (142.250.213.34),65.254
,,
google.com,Abdullah-Laptop (172.30.144.1),2.369
google.com,161.9.63.253 (161.9.63.253),45.782
google.com,160.75.126.25 (160.75.126.25),38.175
google.com,193.255.0.141 (193.255.0.141),40.072
google.com,* 193.140.0.149 (193.140.0.149),118.591
google.com,69.96.154.212.static.turk.net (212.154.96.69),120.076
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),407.532
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),425.195
google.com,142.250.167.192 (142.250.167.192),429.923
google.com,142.251.92.65 (142.251.92.65),460.598
google.com,142.251.92.67 (142.251.92.67),469.815
google.com,* 142.251.243.28 (142.251.243.28),399.865
google.com,* 108.170.250.161 (108.170.250.161),452.256
google.com,* 108.170.250.161 (108.170.250.161),519.4
google.com,142.251.227.251 (142.251.227.251),470.492
,,
google.com,Abdullah-Laptop (172.30.144.1),3.944
google.com,161.9.63.253 (161.9.63.253),630.301
google.com,160.75.126.25 (160.75.126.25),631.254
google.com,193.255.0.141 (193.255.0.141),636.475
google.com,193.140.0.149 (193.140.0.149),654.382
google.com,69.96.154.212.static.turk.net (212.154.96.69),677.455
google.com,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),278.471
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),248.732
google.com,* 307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),196.898
google.com,72.14.204.8 (72.14.204.8),199.818
google.com,172.253.65.30 (172.253.65.30),189.369
google.com,142.251.92.67 (142.251.92.67),235.622
google.com,108.170.250.161 (108.170.250.161),252.743
google.com,142.251.227.251 (142.251.227.251),250.631
google.com,142.251.227.253 (142.251.227.253),241.298
,,
google.com,Abdullah-Laptop (172.30.144.1),2.89
google.com,161.9.63.253 (161.9.63.253),51.447
google.com,160.75.126.25 (160.75.126.25),49.038
google.com,193.255.0.141 (193.255.0.141),46.853
google.com,193.140.0.149 (193.140.0.149),45.182
google.com,69.96.154.212.static.turk.net (212.154.96.69),54.229
google.com,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),82.188
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),49.924
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),59.362
google.com,72.14.204.8 (72.14.204.8),54.8
google.com,142.251.52.86 (142.251.52.86),62.759
google.com,142.251.92.2 (142.251.92.2),41.098
google.com,142.251.242.230 (142.251.242.230),59.99
google.com,108.170.250.177 (108.170.250.177),102.964
google.com,142.251.227.251 (142.251.227.251),79.673
google.com,* 142.251.227.251 (142.251.227.251),67.755
,,
google.com,Abdullah-Laptop (172.30.144.1),2.538
google.com,161.9.63.253 (161.9.63.253),47.491
google.com,160.75.126.25 (160.75.126.25),48.92
google.com,193.255.0.141 (193.255.0.141),38.872
google.com,193.140.0.149 (193.140.0.149),46.994
google.com,69.96.154.212.static.turk.net (212.154.96.69),32.218
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),49.344
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),47.434
google.com,72.14.204.10 (72.14.204.10),71.613
google.com,142.250.60.18 (142.250.60.18),44.826
google.com,142.251.227.253 (142.251.227.253),61.098
google.com,142.251.242.76 (142.251.242.76),40.228
google.com,142.250.213.35 (142.250.213.35),38.67
,,
google.com,Abdullah-Laptop (172.30.144.1),7.442
google.com,161.9.63.253 (161.9.63.253),100.341
google.com,160.75.126.25 (160.75.126.25),94.853
google.com,193.255.0.141 (193.255.0.141),97.957
google.com,69.96.154.212.static.turk.net (212.154.96.69),62.526
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),95.12
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),104.147
google.com,142.250.168.28 (142.250.168.28),86.417
google.com,74.125.37.238 (74.125.37.238),76.096
google.com,142.251.227.253 (142.251.227.253),78.927
google.com,* * 142.251.242.76 (142.251.242.76),49.2
google.com,* * 142.251.242.230 (142.251.242.230),541.985
google.com,142.251.227.253 (142.251.227.253),553.315
google.com,* 142.251.227.253 (142.251.227.253),458.999
,,
google.com,Abdullah-Laptop (172.30.144.1),2.111
google.com,161.9.63.253 (161.9.63.253),26.123
google.com,160.75.126.25 (160.75.126.25),21.379
google.com,193.255.0.141 (193.255.0.141),24.864
google.com,193.140.0.149 (193.140.0.149),28.092
google.com,69.96.154.212.static.turk.net (212.154.96.69),72.39
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),43.873
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),49.524
google.com,72.14.204.8 (72.14.204.8),41.413
google.com,142.251.92.65 (142.251.92.65),39.508
google.com,142.251.92.67 (142.251.92.67),46.027
google.com,108.170.250.177 (108.170.250.177),62.416
google.com,* * 142.251.227.251 (142.251.227.251),54.383
google.com,* 142.251.227.253 (142.251.227.253),35.199
,,
google.com,Abdullah-Laptop (172.30.144.1),1.66
google.com,161.9.63.253 (161.9.63.253),32.379
google.com,160.75.126.25 (160.75.126.25),34.838
google.com,193.255.0.141 (193.255.0.141),31.109
google.com,193.140.0.149 (193.140.0.149),34.79
google.com,69.96.154.212.static.turk.net (212.154.96.69),52.91
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),52.549
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),53.7
google.com,72.14.212.14 (72.14.212.14),53.384
google.com,142.251.92.65 (142.251.92.65),46.152
google.com,142.251.92.67 (142.251.92.67),56.32
google.com,* * 142.251.242.76 (142.251.242.76),37.357
google.com,* * 108.170.250.161 (108.170.250.161),29.219
google.com,* 142.251.227.253 (142.251.227.253),27.419
google.com,142.251.227.253 (142.251.227.253),37.432
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),6.235
cam.ac.uk,161.9.63.253 (161.9.63.253),26.68
cam.ac.uk,160.75.126.25 (160.75.126.25),21.478
cam.ac.uk,193.255.0.141 (193.255.0.141),19.991
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),40.843
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),90.193
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),108.44
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),100.207
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),102.488
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),100.637
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),98.716
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),59.972
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),96.029
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),97.99
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),98.613
cam.ac.uk,uoc.ja.net (146.97.41.38),102.867
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),79.514
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),78.383
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),83.719
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),82.45
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),9.018
cam.ac.uk,161.9.63.253 (161.9.63.253),21.141
cam.ac.uk,160.75.126.25 (160.75.126.25),14.47
cam.ac.uk,193.255.0.141 (193.255.0.141),16.726
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),41.928
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),89.706
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),90.859
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),95.666
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),90.94
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),90.501
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),78.594
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),71.206
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),76.376
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),77.913
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),65.03
cam.ac.uk,uoc.ja.net (146.97.41.38),70.145
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),124.205
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),107.509
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),109.13
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),106.55
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),6.132
cam.ac.uk,161.9.63.253 (161.9.63.253),32.519
cam.ac.uk,160.75.126.25 (160.75.126.25),28.069
cam.ac.uk,193.255.0.141 (193.255.0.141),59.733
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),78.035
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),77.982
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),89.08
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),91.132
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),96.171
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),87.252
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),89.167
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),74.257
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),76.586
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),74.606
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),73.971
cam.ac.uk,uoc.ja.net (146.97.41.38),95.915
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),98.001
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),96.305
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),99.743
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),102.456
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),5.17
cam.ac.uk,161.9.63.253 (161.9.63.253),26.294
cam.ac.uk,160.75.126.25 (160.75.126.25),26.426
cam.ac.uk,193.255.0.141 (193.255.0.141),25.239
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),35.596
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),99.044
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),96.775
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),93.758
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),94.491
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),91.941
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),96.589
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),91.05
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),97.518
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),93.265
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),98.637
cam.ac.uk,uoc.ja.net (146.97.41.38),157.104
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),105.795
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),75.701
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),73.231
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),69.402
,,
cam.ac.uk,Abdullah-Laptop (172.30.144.1),1.558
cam.ac.uk,161.9.63.253 (161.9.63.253),28.899
cam.ac.uk,160.75.126.25 (160.75.126.25),24.227
cam.ac.uk,193.255.0.141 (193.255.0.141),35.084
cam.ac.uk,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),51.653
cam.ac.uk,ae9.mx1.vie.at.geant.net (62.40.98.45),92.62
cam.ac.uk,ae5.rt1.pra.cz.geant.net (62.40.98.242),85.292
cam.ac.uk,ae6.rt1.fra.de.geant.net (62.40.98.158),89.875
cam.ac.uk,ae5.mx1.gen.ch.geant.net (62.40.98.183),90.866
cam.ac.uk,ae7.mx1.par.fr.geant.net (62.40.98.239),90.72
cam.ac.uk,ae8.mx1.lon2.uk.geant.net (62.40.98.106),85.977
cam.ac.uk,ae2.mx1.lon.uk.geant.net (62.40.98.64),78.35
cam.ac.uk,janet-gw.mx1.lon.uk.geant.net (62.40.124.198),79.15
cam.ac.uk,ae28.lowdss-sbr1.ja.net (146.97.33.18),104.661
cam.ac.uk,ae26.lowdss-ban1.ja.net (146.97.35.246),96.973
cam.ac.uk,uoc.ja.net (146.97.41.38),106.298
cam.ac.uk,c-hi.b-jc.net.cam.ac.uk (131.111.7.82),76.019
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),72.145
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),79.964
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),108.52
,,
