Destination,Hop,Delay (ms),Group
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),23.736,0
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),26.952,1
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),15.701,2
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),25.447,3
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),30.516,4
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),24.483,5
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),24.209,6
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),17.334,7
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),26.57,8
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),28.799,9
metu.edu.tr,144.122.1.18 (144.122.1.18),26.355,10
metu.edu.tr,144.122.1.18 (144.122.1.18),17.123,11
metu.edu.tr,144.122.1.18 (144.122.1.18),20.021,12
metu.edu.tr,144.122.1.18 (144.122.1.18),21.798,13
metu.edu.tr,144.122.1.18 (144.122.1.18),14.831,14
metu.edu.tr,144.122.1.18 (144.122.1.18),22.795,15
metu.edu.tr,144.122.1.18 (144.122.1.18),23.94,16
metu.edu.tr,144.122.1.18 (144.122.1.18),15.956,17
metu.edu.tr,144.122.1.18 (144.122.1.18),19.529,18
metu.edu.tr,144.122.1.18 (144.122.1.18),16.823,19
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),35.963,20
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),31.862,21
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),36.932,22
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),34.213,23
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),22.569,24
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),87.094,25
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),35.704,26
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),28.479,27
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),77.111,28
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),32.828,29
erbakan.edu.tr,172.67.69.193 (172.67.69.193),27.525,30
erbakan.edu.tr,172.67.69.193 (172.67.69.193),20.058,31
erbakan.edu.tr,172.67.69.193 (172.67.69.193),7.253,32
erbakan.edu.tr,172.67.69.193 (172.67.69.193),8.124,33
erbakan.edu.tr,172.67.69.193 (172.67.69.193),10.595,34
erbakan.edu.tr,172.67.69.193 (172.67.69.193),17.092,35
erbakan.edu.tr,172.67.69.193 (172.67.69.193),64.981,36
erbakan.edu.tr,172.67.69.193 (172.67.69.193),14.264,37
erbakan.edu.tr,172.67.69.193 (172.67.69.193),8.0,38
erbakan.edu.tr,172.67.69.193 (172.67.69.193),16.197,39
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),58.8,40
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),102.573,41
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),62.095,42
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),51.949,43
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),48.933,44
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),74.111,45
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),49.279,46
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),55.064,47
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),59.518,48
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),69.536,49
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),19.556,50
google.com,142.251.242.231 (142.251.242.231),18.971,51
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),22.262,52
google.com,142.250.60.187 (142.250.60.187),17.297,53
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),43.362,54
google.com,142.251.242.77 (142.251.242.77),16.773,55
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),23.83,56
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),19.108,57
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),22.701,58
google.com,142.250.213.35 (142.250.213.35),18.701,59
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),70.189,60
cam.ac.uk,* * d-dw.s-dr.net.cam.ac.uk (193.60.88.6),68.168,61
cam.ac.uk,* s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),67.338,62
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),65.027,63
cam.ac.uk,* * s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),69.436,64
cam.ac.uk,* d-dw.s-dr.net.cam.ac.uk (193.60.88.6),104.936,65
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),70.909,66
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),69.689,67
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),105.23,68
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),62.781,69
univie.ac.at,aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),115.924,70
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),53.667,71
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),32.793,72
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),37.501,73
univie.ac.at,* ms-hyde-mars.cc.univie.ac.at (131.130.251.134),40.621,74
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),39.923,75
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),33.57,76
univie.ac.at,* * aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),30.519,77
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),124.703,78
univie.ac.at,* * 100ge0-60.core2.vie1.he.net (72.52.92.205),29.455,79
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),14.694,80
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),14.522,81
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),18.925,82
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),24.811,83
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),16.221,84
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),33.538,85
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),19.281,86
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),28.907,87
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),26.698,88
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),69.511,89
mit.edu,111.87.18.54 (111.87.18.54),316.71,90
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),132.005,91
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),60.937,92
mit.edu,* ae3.decix-fra11.netarch.akamai.com (23.210.60.161),103.392,93
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),139.209,94
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),103.431,95
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),105.386,96
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),108.093,97
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),49.81,98
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),58.832,99
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),15.745,100
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),23.877,101
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),21.221,102
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),26.778,103
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),27.636,104
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),30.367,105
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),31.483,106
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),15.473,107
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),31.058,108
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),32.22,109
metu.edu.tr,144.122.1.18 (144.122.1.18),25.646,110
metu.edu.tr,144.122.1.18 (144.122.1.18),17.671,111
metu.edu.tr,144.122.1.18 (144.122.1.18),22.263,112
metu.edu.tr,144.122.1.18 (144.122.1.18),24.246,113
metu.edu.tr,144.122.1.18 (144.122.1.18),17.779,114
metu.edu.tr,144.122.1.18 (144.122.1.18),22.434,115
metu.edu.tr,144.122.1.18 (144.122.1.18),24.984,116
metu.edu.tr,144.122.1.18 (144.122.1.18),18.837,117
metu.edu.tr,144.122.1.18 (144.122.1.18),23.842,118
metu.edu.tr,144.122.1.18 (144.122.1.18),17.951,119
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),27.316,120
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),33.759,121
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),39.452,122
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),24.483,123
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),17.322,124
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),88.47,125
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),33.654,126
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),28.862,127
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),73.974,128
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),26.64,129
erbakan.edu.tr,172.67.69.193 (172.67.69.193),31.365,130
erbakan.edu.tr,172.67.69.193 (172.67.69.193),15.301,131
erbakan.edu.tr,172.67.69.193 (172.67.69.193),10.713,132
erbakan.edu.tr,172.67.69.193 (172.67.69.193),13.608,133
erbakan.edu.tr,172.67.69.193 (172.67.69.193),10.754,134
erbakan.edu.tr,172.67.69.193 (172.67.69.193),15.365,135
erbakan.edu.tr,172.67.69.193 (172.67.69.193),69.219,136
erbakan.edu.tr,172.67.69.193 (172.67.69.193),12.33,137
erbakan.edu.tr,172.67.69.193 (172.67.69.193),7.434,138
erbakan.edu.tr,172.67.69.193 (172.67.69.193),15.985,139
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),56.767,140
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),108.224,141
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),55.167,142
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),50.461,143
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),46.089,144
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),79.265,145
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),47.011,146
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),51.857,147
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),54.341,148
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),71.046,149
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),23.408,150
google.com,142.251.242.231 (142.251.242.231),19.79,151
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),20.596,152
google.com,142.250.60.187 (142.250.60.187),16.713,153
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),45.089,154
google.com,142.251.242.77 (142.251.242.77),19.126,155
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),14.087,156
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),16.773,157
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),21.057,158
google.com,142.250.213.35 (142.250.213.35),22.729,159
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),65.116,160
cam.ac.uk,* * d-dw.s-dr.net.cam.ac.uk (193.60.88.6),70.085,161
cam.ac.uk,* s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),61.784,162
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),71.36,163
cam.ac.uk,* * s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),67.962,164
cam.ac.uk,* d-dw.s-dr.net.cam.ac.uk (193.60.88.6),101.255,165
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),71.517,166
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),68.401,167
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),104.513,168
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),63.946,169
univie.ac.at,aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),118.084,170
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),50.197,171
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),30.681,172
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),41.639,173
univie.ac.at,* ms-hyde-mars.cc.univie.ac.at (131.130.251.134),34.267,174
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),34.012,175
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),35.113,176
univie.ac.at,* * aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),37.403,177
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),123.879,178
univie.ac.at,* * 100ge0-60.core2.vie1.he.net (72.52.92.205),35.481,179
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),17.233,180
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),18.705,181
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),22.319,182
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),22.725,183
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),15.317,184
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),44.462,185
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),13.312,186
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),35.166,187
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),17.216,188
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),71.465,189
mit.edu,111.87.18.54 (111.87.18.54),310.996,190
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),133.608,191
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),61.214,192
mit.edu,* ae3.decix-fra11.netarch.akamai.com (23.210.60.161),98.47,193
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),133.668,194
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),99.813,195
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),97.939,196
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),101.995,197
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),48.129,198
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),54.564,199
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),22.316,200
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),25.195,201
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),20.913,202
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),33.235,203
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),27.16,204
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),25.978,205
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),21.61,206
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),17.744,207
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),26.177,208
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),24.17,209
metu.edu.tr,144.122.1.18 (144.122.1.18),25.805,210
metu.edu.tr,144.122.1.18 (144.122.1.18),25.182,211
metu.edu.tr,144.122.1.18 (144.122.1.18),15.087,212
metu.edu.tr,144.122.1.18 (144.122.1.18),19.671,213
metu.edu.tr,144.122.1.18 (144.122.1.18),21.493,214
metu.edu.tr,144.122.1.18 (144.122.1.18),23.967,215
metu.edu.tr,144.122.1.18 (144.122.1.18),24.092,216
metu.edu.tr,144.122.1.18 (144.122.1.18),20.029,217
metu.edu.tr,144.122.1.18 (144.122.1.18),23.281,218
metu.edu.tr,144.122.1.18 (144.122.1.18),23.786,219
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),32.088,220
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),27.365,221
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),38.385,222
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),32.186,223
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),25.189,224
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),91.258,225
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),31.867,226
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),31.684,227
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),69.37,228
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),27.075,229
erbakan.edu.tr,172.67.69.193 (172.67.69.193),21.297,230
erbakan.edu.tr,172.67.69.193 (172.67.69.193),13.747,231
erbakan.edu.tr,172.67.69.193 (172.67.69.193),15.261,232
erbakan.edu.tr,172.67.69.193 (172.67.69.193),11.458,233
erbakan.edu.tr,172.67.69.193 (172.67.69.193),17.503,234
erbakan.edu.tr,172.67.69.193 (172.67.69.193),13.86,235
erbakan.edu.tr,172.67.69.193 (172.67.69.193),73.74,236
erbakan.edu.tr,172.67.69.193 (172.67.69.193),5.719,237
erbakan.edu.tr,172.67.69.193 (172.67.69.193),15.245,238
erbakan.edu.tr,172.67.69.193 (172.67.69.193),18.02,239
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),53.823,240
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),103.954,241
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),57.187,242
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),56.488,243
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),52.124,244
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),70.551,245
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),51.371,246
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),52.785,247
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),59.523,248
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),67.071,249
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),14.766,250
google.com,142.251.242.231 (142.251.242.231),23.664,251
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),20.993,252
google.com,142.250.60.187 (142.250.60.187),13.937,253
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),41.161,254
google.com,142.251.242.77 (142.251.242.77),14.78,255
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),16.934,256
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),22.853,257
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),18.635,258
google.com,142.250.213.35 (142.250.213.35),22.818,259
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),76.868,260
cam.ac.uk,* * d-dw.s-dr.net.cam.ac.uk (193.60.88.6),69.233,261
cam.ac.uk,* s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),73.926,262
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),70.493,263
cam.ac.uk,* * s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),67.691,264
cam.ac.uk,* d-dw.s-dr.net.cam.ac.uk (193.60.88.6),100.031,265
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),65.024,266
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),67.859,267
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),103.218,268
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),62.059,269
univie.ac.at,aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),111.595,270
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),45.496,271
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),29.192,272
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),35.448,273
univie.ac.at,* ms-hyde-mars.cc.univie.ac.at (131.130.251.134),32.085,274
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),31.227,275
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),31.047,276
univie.ac.at,* * aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),30.561,277
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),119.975,278
univie.ac.at,* * 100ge0-60.core2.vie1.he.net (72.52.92.205),34.435,279
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),23.209,280
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),25.029,281
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),22.414,282
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),19.332,283
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),20.522,284
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),38.874,285
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),13.597,286
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),27.905,287
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),23.973,288
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),72.476,289
mit.edu,111.87.18.54 (111.87.18.54),314.915,290
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),134.695,291
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),59.067,292
mit.edu,* ae3.decix-fra11.netarch.akamai.com (23.210.60.161),107.793,293
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),136.586,294
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),97.362,295
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),106.493,296
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),100.411,297
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),54.985,298
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),60.948,299
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),18.239,300
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),22.811,301
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),18.68,302
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),31.234,303
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),31.517,304
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),22.037,305
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),24.478,306
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),24.56,307
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),26.413,308
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),32.534,309
metu.edu.tr,144.122.1.18 (144.122.1.18),24.841,310
metu.edu.tr,144.122.1.18 (144.122.1.18),24.166,311
metu.edu.tr,144.122.1.18 (144.122.1.18),19.936,312
metu.edu.tr,144.122.1.18 (144.122.1.18),20.506,313
metu.edu.tr,144.122.1.18 (144.122.1.18),16.99,314
metu.edu.tr,144.122.1.18 (144.122.1.18),12.818,315
metu.edu.tr,144.122.1.18 (144.122.1.18),17.208,316
metu.edu.tr,144.122.1.18 (144.122.1.18),24.739,317
metu.edu.tr,144.122.1.18 (144.122.1.18),19.6,318
metu.edu.tr,144.122.1.18 (144.122.1.18),23.829,319
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),29.048,320
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),25.421,321
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),30.846,322
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),30.275,323
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),18.726,324
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),91.839,325
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),36.619,326
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),29.214,327
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),77.677,328
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),26.885,329
erbakan.edu.tr,172.67.69.193 (172.67.69.193),22.823,330
erbakan.edu.tr,172.67.69.193 (172.67.69.193),11.999,331
erbakan.edu.tr,172.67.69.193 (172.67.69.193),10.42,332
erbakan.edu.tr,172.67.69.193 (172.67.69.193),17.143,333
erbakan.edu.tr,172.67.69.193 (172.67.69.193),7.872,334
erbakan.edu.tr,172.67.69.193 (172.67.69.193),16.309,335
erbakan.edu.tr,172.67.69.193 (172.67.69.193),68.171,336
erbakan.edu.tr,172.67.69.193 (172.67.69.193),7.455,337
erbakan.edu.tr,172.67.69.193 (172.67.69.193),12.443,338
erbakan.edu.tr,172.67.69.193 (172.67.69.193),15.748,339
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),56.164,340
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),102.95,341
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),55.794,342
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),59.628,343
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),51.719,344
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),73.939,345
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),52.84,346
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),58.232,347
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),48.727,348
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),64.932,349
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),19.438,350
google.com,142.251.242.231 (142.251.242.231),19.895,351
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),23.28,352
google.com,142.250.60.187 (142.250.60.187),20.8,353
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),44.783,354
google.com,142.251.242.77 (142.251.242.77),22.058,355
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),13.871,356
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),14.913,357
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),16.988,358
google.com,142.250.213.35 (142.250.213.35),22.779,359
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),73.576,360
cam.ac.uk,* * d-dw.s-dr.net.cam.ac.uk (193.60.88.6),69.992,361
cam.ac.uk,* s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),71.567,362
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),60.601,363
cam.ac.uk,* * s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),73.779,364
cam.ac.uk,* d-dw.s-dr.net.cam.ac.uk (193.60.88.6),106.979,365
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),63.987,366
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),72.62,367
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),104.304,368
