Destination,Hop,Delay (ms)
metu.edu.tr,193.255.0.141 (193.255.0.141),20.503
metu.edu.tr,* 193.140.0.149 (193.140.0.149),52.15
metu.edu.tr,144.122.1.18 (144.122.1.18),38.522
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),1.346
metu.edu.tr,161.9.79.253 (161.9.79.253),128.414
metu.edu.tr,160.75.126.25 (160.75.126.25),129.288
metu.edu.tr,193.255.0.141 (193.255.0.141),143.114
metu.edu.tr,193.140.0.149 (193.140.0.149),147.785
metu.edu.tr,144.122.1.18 (144.122.1.18),180.179
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),2.062
metu.edu.tr,161.9.79.253 (161.9.79.253),80.044
metu.edu.tr,160.75.126.25 (160.75.126.25),78.828
metu.edu.tr,193.255.0.141 (193.255.0.141),79.911
metu.edu.tr,193.140.0.149 (193.140.0.149),87.631
metu.edu.tr,144.122.1.18 (144.122.1.18),185.389
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),0.888
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),26.137
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),22.822
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),24.577
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),32.051
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),0.419
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),37.538
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),39.905
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),40.944
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),0.646
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),282.0
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),285.317
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),283.023
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),290.909
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),0.808
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),32.384
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),29.755
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),29.968
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),0.745
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),182.61
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),180.023
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),191.363
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),99.28
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),1.09
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),87.505
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),81.781
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),88.691
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),151.506
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),2.648
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),311.186
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),312.888
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),308.993
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),403.764
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),2.995
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),377.809
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),380.189
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),379.526
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),440.668
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),0.49
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),523.58
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),522.925
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),524.487
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),525.177
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),4.466
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),652.467
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),653.778
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),652.009
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),661.871
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),4.044
erbakan.edu.tr,161.9.79.253 (161.9.79.253),633.354
erbakan.edu.tr,160.75.126.25 (160.75.126.25),633.553
erbakan.edu.tr,193.255.0.141 (193.255.0.141),634.38
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),631.89
erbakan.edu.tr,* istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),479.303
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),478.545
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),481.975
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),1.441
erbakan.edu.tr,161.9.79.253 (161.9.79.253),472.198
erbakan.edu.tr,160.75.126.25 (160.75.126.25),471.699
erbakan.edu.tr,193.255.0.141 (193.255.0.141),473.731
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),473.46
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),537.641
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),564.591
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),561.893
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),3.046
erbakan.edu.tr,161.9.79.253 (161.9.79.253),590.297
erbakan.edu.tr,160.75.126.25 (160.75.126.25),589.018
erbakan.edu.tr,193.255.0.141 (193.255.0.141),589.219
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),588.728
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),775.616
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),755.771
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),757.563
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),0.379
erbakan.edu.tr,* 201.120.192.193.static.turk.net (193.192.120.201),389.617
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),393.428
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),295.951
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),228.914
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),1.3
erbakan.edu.tr,161.9.79.253 (161.9.79.253),925.612
erbakan.edu.tr,160.75.126.25 (160.75.126.25),922.041
erbakan.edu.tr,193.255.0.141 (193.255.0.141),924.289
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),926.34
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),566.058
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),1.812
erbakan.edu.tr,161.9.79.253 (161.9.79.253),1056.767
erbakan.edu.tr,160.75.126.25 (160.75.126.25),1062.163
erbakan.edu.tr,193.255.0.141 (193.255.0.141),1061.126
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),1062.965
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),777.735
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),1220.71
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),1226.558
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),1.744
erbakan.edu.tr,161.9.79.253 (161.9.79.253),760.828
erbakan.edu.tr,160.75.126.25 (160.75.126.25),758.727
erbakan.edu.tr,193.255.0.141 (193.255.0.141),760.73
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),761.024
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),944.06
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),317.584
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),317.158
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),0.196
erbakan.edu.tr,161.9.79.253 (161.9.79.253),438.137
erbakan.edu.tr,160.75.126.25 (160.75.126.25),437.933
erbakan.edu.tr,193.255.0.141 (193.255.0.141),441.772
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),441.888
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),452.33
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),668.556
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),682.098
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),0.827
erbakan.edu.tr,161.9.79.253 (161.9.79.253),361.402
erbakan.edu.tr,160.75.126.25 (160.75.126.25),357.764
erbakan.edu.tr,193.255.0.141 (193.255.0.141),357.263
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),356.655
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),384.313
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),557.088
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),554.223
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),2.242
erbakan.edu.tr,161.9.79.253 (161.9.79.253),959.249
erbakan.edu.tr,160.75.126.25 (160.75.126.25),962.943
erbakan.edu.tr,193.255.0.141 (193.255.0.141),962.882
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),962.973
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),804.379
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),799.599
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),800.187
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),1.739
uzh.ch,161.9.79.253 (161.9.79.253),653.874
uzh.ch,160.75.126.25 (160.75.126.25),650.087
uzh.ch,193.255.0.141 (193.255.0.141),651.54
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),669.404
uzh.ch,* ae9.mx1.vie.at.geant.net (62.40.98.45),779.816
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),750.188
uzh.ch,* ae6.rt1.fra.de.geant.net (62.40.98.158),749.815
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),748.659
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),708.416
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),705.73
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),707.276
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),708.978
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),705.042
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),767.715
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),777.71
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),776.727
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),774.967
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),1.81
uzh.ch,161.9.79.253 (161.9.79.253),536.526
uzh.ch,160.75.126.25 (160.75.126.25),534.267
uzh.ch,193.255.0.141 (193.255.0.141),534.66
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),539.514
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),909.457
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),1022.741
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),1025.627
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),1022.412
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),584.641
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),580.761
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),577.668
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),577.168
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),575.822
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),578.575
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),413.151
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),401.937
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),411.956
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),3.205
uzh.ch,161.9.79.253 (161.9.79.253),1157.491
uzh.ch,160.75.126.25 (160.75.126.25),1156.379
uzh.ch,193.255.0.141 (193.255.0.141),1159.45
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),1159.888
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),1121.187
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),833.221
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),816.887
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),823.072
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),1081.751
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),1067.805
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),1072.761
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),1076.441
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),1072.974
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),1020.145
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),1019.396
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),1025.315
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1023.359
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),1.603
uzh.ch,161.9.79.253 (161.9.79.253),1161.467
uzh.ch,160.75.126.25 (160.75.126.25),1157.96
uzh.ch,193.255.0.141 (193.255.0.141),1160.759
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),1181.647
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),417.623
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),1131.376
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),1116.001
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),1131.403
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),1139.75
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),1140.803
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),1144.672
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),1151.078
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),1150.359
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),1108.957
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),1106.608
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),1105.921
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1107.447
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),0.289
uzh.ch,161.9.79.253 (161.9.79.253),947.538
uzh.ch,160.75.126.25 (160.75.126.25),944.362
uzh.ch,193.255.0.141 (193.255.0.141),948.419
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),973.765
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),1150.128
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),1114.132
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),1097.131
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),1116.235
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),683.682
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),684.764
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),696.867
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),694.517
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),695.016
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),989.5
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),985.027
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),968.949
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),970.06
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),1.482
uzh.ch,161.9.79.253 (161.9.79.253),1086.792
uzh.ch,160.75.126.25 (160.75.126.25),1088.268
uzh.ch,193.255.0.141 (193.255.0.141),1086.34
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),1086.581
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),1242.951
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),700.51
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),689.755
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),700.446
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),916.75
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),904.778
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),919.118
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),923.015
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),919.554
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),858.779
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),862.379
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),856.805
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),860.77
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),2.216
uzh.ch,161.9.79.253 (161.9.79.253),764.562
uzh.ch,160.75.126.25 (160.75.126.25),765.751
uzh.ch,193.255.0.141 (193.255.0.141),761.549
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),780.933
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),890.459
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),867.383
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),866.396
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),870.584
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),852.185
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),843.697
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),849.722
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),848.66
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),849.507
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),833.551
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),839.901
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),840.63
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),834.557
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),1.703
uzh.ch,161.9.79.253 (161.9.79.253),411.507
uzh.ch,160.75.126.25 (160.75.126.25),414.877
uzh.ch,193.255.0.141 (193.255.0.141),411.19
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),421.47
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),846.828
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),948.296
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),941.314
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),945.834
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),888.292
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),877.952
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),884.433
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),880.673
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),883.837
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),642.761
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),616.841
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),619.556
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),620.244
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),0.813
uzh.ch,161.9.79.253 (161.9.79.253),837.082
uzh.ch,160.75.126.25 (160.75.126.25),835.537
uzh.ch,193.255.0.141 (193.255.0.141),836.182
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),835.955
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),1015.672
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),995.651
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),984.864
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),997.056
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),1093.47
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),1094.071
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),1096.516
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),1101.114
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),1100.307
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),1170.809
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),1173.053
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),1164.535
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1156.507
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),0.479
uzh.ch,161.9.79.253 (161.9.79.253),451.817
uzh.ch,160.75.126.25 (160.75.126.25),455.642
uzh.ch,193.255.0.141 (193.255.0.141),455.114
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),472.919
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),848.451
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),814.538
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),809.331
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),815.996
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),875.99
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),850.913
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),869.681
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),870.307
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),867.28
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),782.116
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),765.539
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),768.492
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),773.651
,,
google.com,Abdullah-Laptop (172.30.144.1),1.355
google.com,161.9.79.253 (161.9.79.253),1424.157
google.com,160.75.126.25 (160.75.126.25),1421.636
google.com,193.255.0.141 (193.255.0.141),1423.779
google.com,* * 193.140.0.149 (193.140.0.149),811.899
google.com,69.96.154.212.static.turk.net (212.154.96.69),903.587
google.com,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),747.761
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),845.429
