Destination,Hop,Delay (ms),Group
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),564.205,131
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),759.968,132
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),227.297,133
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),564.916,134
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),1225.909,135
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),322.408,136
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),682.465,137
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),556.178,138
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),803.123,139
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),778.531,140
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),413.788,141
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1022.165,142
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1108.445,143
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),971.536,144
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),860.01,145
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),838.293,146
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),620.891,147
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1159.579,148
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),780.168,149
google.com,142.251.227.251 (142.251.227.251),798.284,150
google.com,142.251.227.251 (142.251.227.251),1174.323,151
google.com,* * 142.251.227.253 (142.251.227.253),439.139,152
google.com,* * 142.251.227.251 (142.251.227.251),301.258,153
google.com,* * 108.170.250.161 (108.170.250.161),210.362,154
google.com,* 142.251.227.251 (142.251.227.251),422.3,155
google.com,142.251.227.251 (142.251.227.251),435.25,156
google.com,142.251.227.251 (142.251.227.251),677.863,157
google.com,142.251.227.251 (142.251.227.251),628.102,158
google.com,* * 142.251.227.253 (142.251.227.253),554.382,159
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1074.732,160
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1605.62,161
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1303.294,162
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1063.94,163
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1276.18,164
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1131.521,165
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),780.36,166
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1035.994,167
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),517.219,168
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),785.615,169
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),842.978,170
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),641.492,171
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),807.229,172
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),720.093,173
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),682.238,174
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),902.189,175
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),838.317,176
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),1138.726,177
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),363.225,178
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),499.188,179
kyoto-u.ac.jp,ae-0.a02.frnkge13.de.bb.gin.ntt.net (129.250.3.23),782.62,180
kyoto-u.ac.jp,ae-0.a02.frnkge13.de.bb.gin.ntt.net (129.250.3.23),496.05,181
kyoto-u.ac.jp,ae-0.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.30),834.881,182
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),766.799,183
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),926.187,184
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),940.87,185
kyoto-u.ac.jp,ae-1.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.152),705.676,186
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),475.54,187
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),1282.34,188
kyoto-u.ac.jp,ae-7.r21.frnkge13.de.bb.gin.ntt.net (129.250.7.43),1402.506,189
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),960.475,190
mit.edu,akamai-ic-350392.ip.twelve99-cust.net (62.115.181.75),1087.113,191
mit.edu,ae38.r01.border101.iad03.fab.netarch.akamai.com (23.203.152.143),1227.711,192
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),834.344,193
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),948.485,194
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),766.474,195
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),921.666,196
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),328.816,197
mit.edu,208.185.22.10.IPYX-074089-910-ZYO.zip.zayo.com (208.185.22.10),895.889,198
mit.edu,ae36.r03.border101.mia02.fab.netarch.akamai.com (23.203.157.23),686.794,199
itu.edu.tr,161.9.79.253 (161.9.79.253),14.333,200
itu.edu.tr,161.9.79.253 (161.9.79.253),16.204,201
itu.edu.tr,161.9.79.253 (161.9.79.253),19.158,202
itu.edu.tr,161.9.79.253 (161.9.79.253),28.417,203
itu.edu.tr,161.9.79.253 (161.9.79.253),243.475,204
itu.edu.tr,161.9.79.253 (161.9.79.253),83.684,205
itu.edu.tr,161.9.79.253 (161.9.79.253),26.588,206
itu.edu.tr,161.9.79.253 (161.9.79.253),28.615,207
itu.edu.tr,161.9.79.253 (161.9.79.253),3.719,208
itu.edu.tr,161.9.79.253 (161.9.79.253),94.728,209
metu.edu.tr,144.122.1.18 (144.122.1.18),133.031,210
metu.edu.tr,144.122.1.18 (144.122.1.18),105.92,211
metu.edu.tr,144.122.1.18 (144.122.1.18),122.384,212
metu.edu.tr,144.122.1.18 (144.122.1.18),187.079,213
metu.edu.tr,144.122.1.18 (144.122.1.18),148.26,214
metu.edu.tr,144.122.1.18 (144.122.1.18),144.844,215
metu.edu.tr,144.122.1.18 (144.122.1.18),82.787,216
metu.edu.tr,144.122.1.18 (144.122.1.18),44.053,217
metu.edu.tr,144.122.1.18 (144.122.1.18),178.126,218
metu.edu.tr,144.122.1.18 (144.122.1.18),185.308,219
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),31.603,220
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),42.578,221
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),297.904,222
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),36.859,223
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),105.954,224
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),160.525,225
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),407.553,226
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),440.596,227
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),528.7,228
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),668.739,229
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),479.132,230
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),565.492,231
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),762.494,232
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),230.977,233
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),569.258,234
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),1231.096,235
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),320.808,236
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),686.372,237
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),557.135,238
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),802.974,239
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),778.938,240
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),415.331,241
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1023.319,242
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1112.221,243
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),967.332,244
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),863.979,245
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),840.073,246
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),622.92,247
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1160.242,248
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),778.385,249
google.com,142.251.227.251 (142.251.227.251),792.731,250
google.com,142.251.227.251 (142.251.227.251),1173.45,251
google.com,* * 142.251.227.253 (142.251.227.253),441.599,252
google.com,* * 142.251.227.251 (142.251.227.251),302.783,253
google.com,* * 108.170.250.161 (108.170.250.161),207.76,254
google.com,* 142.251.227.251 (142.251.227.251),421.612,255
google.com,142.251.227.251 (142.251.227.251),436.431,256
google.com,142.251.227.251 (142.251.227.251),678.908,257
google.com,142.251.227.251 (142.251.227.251),623.876,258
google.com,* * 142.251.227.253 (142.251.227.253),554.855,259
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1070.784,260
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1613.017,261
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1300.351,262
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1062.797,263
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1276.656,264
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1134.591,265
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),782.311,266
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1036.391,267
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),518.428,268
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),784.877,269
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),845.722,270
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),642.06,271
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),803.844,272
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),716.715,273
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),678.117,274
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),899.684,275
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),841.556,276
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),1132.416,277
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),360.199,278
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),495.772,279
kyoto-u.ac.jp,ae-0.a02.frnkge13.de.bb.gin.ntt.net (129.250.3.23),782.917,280
kyoto-u.ac.jp,ae-0.a02.frnkge13.de.bb.gin.ntt.net (129.250.3.23),499.266,281
kyoto-u.ac.jp,ae-0.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.30),838.399,282
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),771.898,283
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),930.058,284
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),936.832,285
kyoto-u.ac.jp,ae-1.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.152),704.218,286
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),479.122,287
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),1277.107,288
kyoto-u.ac.jp,ae-7.r21.frnkge13.de.bb.gin.ntt.net (129.250.7.43),1401.7,289
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),961.966,290
mit.edu,akamai-ic-350392.ip.twelve99-cust.net (62.115.181.75),1087.314,291
mit.edu,ae38.r01.border101.iad03.fab.netarch.akamai.com (23.203.152.143),1228.569,292
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),835.631,293
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),951.026,294
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),762.438,295
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),916.413,296
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),331.007,297
mit.edu,208.185.22.10.IPYX-074089-910-ZYO.zip.zayo.com (208.185.22.10),901.292,298
mit.edu,ae36.r03.border101.mia02.fab.netarch.akamai.com (23.203.157.23),685.511,299
itu.edu.tr,161.9.79.253 (161.9.79.253),13.116,300
itu.edu.tr,161.9.79.253 (161.9.79.253),19.038,301
itu.edu.tr,161.9.79.253 (161.9.79.253),20.562,302
itu.edu.tr,161.9.79.253 (161.9.79.253),30.488,303
itu.edu.tr,161.9.79.253 (161.9.79.253),247.9,304
itu.edu.tr,161.9.79.253 (161.9.79.253),86.307,305
itu.edu.tr,161.9.79.253 (161.9.79.253),27.081,306
itu.edu.tr,161.9.79.253 (161.9.79.253),30.501,307
itu.edu.tr,161.9.79.253 (161.9.79.253),8.327,308
itu.edu.tr,161.9.79.253 (161.9.79.253),95.798,309
metu.edu.tr,144.122.1.18 (144.122.1.18),131.949,310
metu.edu.tr,144.122.1.18 (144.122.1.18),107.696,311
metu.edu.tr,144.122.1.18 (144.122.1.18),120.15,312
metu.edu.tr,144.122.1.18 (144.122.1.18),187.338,313
metu.edu.tr,144.122.1.18 (144.122.1.18),150.282,314
metu.edu.tr,144.122.1.18 (144.122.1.18),143.754,315
metu.edu.tr,144.122.1.18 (144.122.1.18),88.907,316
metu.edu.tr,144.122.1.18 (144.122.1.18),40.909,317
metu.edu.tr,144.122.1.18 (144.122.1.18),179.382,318
metu.edu.tr,144.122.1.18 (144.122.1.18),186.174,319
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),33.776,320
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),36.808,321
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),292.639,322
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),33.036,323
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),104.268,324
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),159.478,325
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),408.14,326
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),439.963,327
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),525.449,328
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),665.071,329
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),482.021,330
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),569.879,331
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),760.407,332
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),229.537,333
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),572.06,334
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),1231.402,335
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),319.02,336
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),683.603,337
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),553.733,338
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),802.847,339
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),778.089,340
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),410.15,341
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1024.448,342
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1113.457,343
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),964.948,344
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),863.082,345
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),841.487,346
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),621.497,347
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1159.689,348
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),777.444,349
google.com,142.251.227.251 (142.251.227.251),793.617,350
google.com,142.251.227.251 (142.251.227.251),1176.868,351
google.com,* * 142.251.227.253 (142.251.227.253),441.091,352
google.com,* * 142.251.227.251 (142.251.227.251),300.966,353
google.com,* * 108.170.250.161 (108.170.250.161),202.818,354
