Destination,Hop,Delay (ms)
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),378.418
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),440.634
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),6.286
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),528.684
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),522.902
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),522.249
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),530.339
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),1.542
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),655.898
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),655.98
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),659.728
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),664.05
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),2.81
erbakan.edu.tr,161.9.79.253 (161.9.79.253),630.864
erbakan.edu.tr,160.75.126.25 (160.75.126.25),630.166
erbakan.edu.tr,193.255.0.141 (193.255.0.141),632.61
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),628.696
erbakan.edu.tr,* istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),481.633
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),482.334
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),480.239
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),1.871
erbakan.edu.tr,161.9.79.253 (161.9.79.253),478.501
erbakan.edu.tr,160.75.126.25 (160.75.126.25),479.483
erbakan.edu.tr,193.255.0.141 (193.255.0.141),474.363
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),477.609
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),539.451
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),567.191
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),568.302
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),4.001
erbakan.edu.tr,161.9.79.253 (161.9.79.253),594.924
erbakan.edu.tr,160.75.126.25 (160.75.126.25),591.76
erbakan.edu.tr,193.255.0.141 (193.255.0.141),593.355
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),592.99
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),777.716
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),758.51
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),755.18
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),5.513
erbakan.edu.tr,* 201.120.192.193.static.turk.net (193.192.120.201),394.425
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),394.7
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),299.558
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),229.815
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),2.538
erbakan.edu.tr,161.9.79.253 (161.9.79.253),926.675
erbakan.edu.tr,160.75.126.25 (160.75.126.25),926.399
erbakan.edu.tr,193.255.0.141 (193.255.0.141),921.96
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),924.915
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),566.46
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),3.733
erbakan.edu.tr,161.9.79.253 (161.9.79.253),1058.479
erbakan.edu.tr,160.75.126.25 (160.75.126.25),1061.861
erbakan.edu.tr,193.255.0.141 (193.255.0.141),1061.5
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),1059.668
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),781.215
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),1225.612
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),1229.62
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),3.058
erbakan.edu.tr,161.9.79.253 (161.9.79.253),761.012
erbakan.edu.tr,160.75.126.25 (160.75.126.25),762.482
erbakan.edu.tr,193.255.0.141 (193.255.0.141),764.2
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),765.501
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),944.924
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),315.351
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),321.82
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),1.949
erbakan.edu.tr,161.9.79.253 (161.9.79.253),440.606
erbakan.edu.tr,160.75.126.25 (160.75.126.25),445.438
erbakan.edu.tr,193.255.0.141 (193.255.0.141),440.906
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),440.722
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),453.174
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),672.484
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),686.72
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),3.827
erbakan.edu.tr,161.9.79.253 (161.9.79.253),364.186
erbakan.edu.tr,160.75.126.25 (160.75.126.25),362.943
erbakan.edu.tr,193.255.0.141 (193.255.0.141),361.906
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),360.476
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),385.082
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),555.616
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),557.442
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),2.285
erbakan.edu.tr,161.9.79.253 (161.9.79.253),964.306
erbakan.edu.tr,160.75.126.25 (160.75.126.25),965.776
erbakan.edu.tr,193.255.0.141 (193.255.0.141),963.569
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),965.82
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),799.861
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),803.622
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),799.383
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),1.343
uzh.ch,161.9.79.253 (161.9.79.253),653.105
uzh.ch,160.75.126.25 (160.75.126.25),656.022
uzh.ch,193.255.0.141 (193.255.0.141),652.812
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),670.867
uzh.ch,* ae9.mx1.vie.at.geant.net (62.40.98.45),782.786
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),751.803
uzh.ch,* ae6.rt1.fra.de.geant.net (62.40.98.158),752.87
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),751.395
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),711.339
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),713.064
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),708.331
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),708.711
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),711.379
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),773.283
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),779.288
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),777.047
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),781.795
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),4.161
uzh.ch,161.9.79.253 (161.9.79.253),540.435
uzh.ch,160.75.126.25 (160.75.126.25),538.095
uzh.ch,193.255.0.141 (193.255.0.141),533.101
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),536.634
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),908.218
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),1026.053
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),1021.522
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),1025.58
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),586.876
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),583.052
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),574.658
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),575.318
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),576.709
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),574.59
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),413.114
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),406.804
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),410.43
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),3.561
uzh.ch,161.9.79.253 (161.9.79.253),1161.563
uzh.ch,160.75.126.25 (160.75.126.25),1164.303
uzh.ch,193.255.0.141 (193.255.0.141),1162.122
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),1160.259
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),1120.934
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),834.816
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),813.555
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),826.148
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),1082.953
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),1072.217
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),1079.006
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),1078.647
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),1078.235
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),1023.753
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),1020.653
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),1027.486
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1017.982
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),2.672
uzh.ch,161.9.79.253 (161.9.79.253),1159.058
uzh.ch,160.75.126.25 (160.75.126.25),1157.853
uzh.ch,193.255.0.141 (193.255.0.141),1158.881
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),1188.822
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),416.351
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),1133.89
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),1117.238
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),1138.049
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),1141.764
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),1137.047
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),1142.164
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),1155.265
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),1155.978
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),1109.529
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),1111.644
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),1107.168
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1107.099
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),4.797
uzh.ch,161.9.79.253 (161.9.79.253),950.111
uzh.ch,160.75.126.25 (160.75.126.25),948.485
uzh.ch,193.255.0.141 (193.255.0.141),945.902
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),976.114
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),1155.873
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),1115.232
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),1104.69
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),1111.443
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),689.127
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),687.13
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),698.507
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),697.716
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),696.891
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),990.147
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),988.667
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),970.77
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),971.574
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),4.084
uzh.ch,161.9.79.253 (161.9.79.253),1088.864
uzh.ch,160.75.126.25 (160.75.126.25),1090.348
uzh.ch,193.255.0.141 (193.255.0.141),1084.141
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),1085.371
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),1246.409
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),699.268
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),691.222
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),699.885
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),918.17
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),911.441
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),920.015
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),921.952
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),920.932
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),857.915
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),861.617
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),857.252
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),863.837
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),4.763
uzh.ch,161.9.79.253 (161.9.79.253),763.766
uzh.ch,160.75.126.25 (160.75.126.25),767.327
uzh.ch,193.255.0.141 (193.255.0.141),764.065
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),778.275
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),898.047
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),868.523
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),869.513
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),868.951
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),851.164
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),848.058
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),851.165
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),852.055
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),852.923
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),837.698
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),843.084
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),845.041
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),837.558
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),3.026
uzh.ch,161.9.79.253 (161.9.79.253),419.985
uzh.ch,160.75.126.25 (160.75.126.25),413.104
uzh.ch,193.255.0.141 (193.255.0.141),412.665
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),419.811
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),847.193
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),951.562
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),942.332
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),945.566
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),889.263
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),875.594
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),885.318
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),889.55
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),887.43
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),647.125
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),618.405
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),623.74
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),619.414
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),4.512
uzh.ch,161.9.79.253 (161.9.79.253),835.938
uzh.ch,160.75.126.25 (160.75.126.25),833.334
uzh.ch,193.255.0.141 (193.255.0.141),836.422
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),832.146
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),1018.197
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),997.478
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),985.461
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),994.542
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),1100.4
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),1101.466
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),1100.759
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),1106.335
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),1104.93
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),1175.135
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),1171.569
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),1164.74
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1159.212
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),3.325
uzh.ch,161.9.79.253 (161.9.79.253),456.437
uzh.ch,160.75.126.25 (160.75.126.25),455.947
uzh.ch,193.255.0.141 (193.255.0.141),453.547
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),471.247
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),850.462
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),819.519
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),814.44
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),821.353
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),881.629
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),857.862
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),866.764
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),866.622
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),867.413
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),786.685
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),772.673
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),771.61
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),777.805
,,
google.com,Abdullah-Laptop (172.30.144.1),3.483
google.com,161.9.79.253 (161.9.79.253),1420.909
google.com,160.75.126.25 (160.75.126.25),1426.601
google.com,193.255.0.141 (193.255.0.141),1427.701
google.com,* * 193.140.0.149 (193.140.0.149),810.025
google.com,69.96.154.212.static.turk.net (212.154.96.69),905.122
google.com,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),748.799
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),850.462
