Destination,Hop,Delay (ms)
itu.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),36.312
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),26.092
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),2.785
itu.edu.tr,V12.bbrouter (192.168.1.1),11.514
itu.edu.tr,172.17.1.250 (172.17.1.250),17.907
itu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),17.57
itu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),14.701
itu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),27.332
itu.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),10.469
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),24.397
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),4.123
itu.edu.tr,V12.bbrouter (192.168.1.1),5.889
itu.edu.tr,172.17.1.250 (172.17.1.250),19.528
itu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),20.885
itu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),22.303
itu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),20.735
itu.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),19.994
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),27.903
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),3.673
itu.edu.tr,192.168.1.1 (192.168.1.1),11.524
itu.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),13.565
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),23.442
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),7.457
metu.edu.tr,V12.bbrouter (192.168.1.1),15.157
metu.edu.tr,172.17.1.250 (172.17.1.250),11.532
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),27.681
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),20.749
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),30.744
metu.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),24.505
metu.edu.tr,193.192.103.43 (193.192.103.43),22.085
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),15.936
metu.edu.tr,144.122.1.18 (144.122.1.18),24.599
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),2.79
metu.edu.tr,V12.bbrouter (192.168.1.1),5.924
metu.edu.tr,172.17.1.250 (172.17.1.250),11.078
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),16.063
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),12.232
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),17.262
metu.edu.tr,101.100.146.159.srv.turk.net (159.146.100.101),21.288
metu.edu.tr,193.192.103.43 (193.192.103.43),21.546
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),21.67
metu.edu.tr,144.122.1.18 (144.122.1.18),17.681
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),3.307
metu.edu.tr,V12.bbrouter (192.168.1.1),6.735
metu.edu.tr,172.17.1.250 (172.17.1.250),11.689
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),22.754
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),10.944
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),23.099
metu.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),25.495
metu.edu.tr,193.192.103.43 (193.192.103.43),18.054
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),20.493
metu.edu.tr,144.122.1.18 (144.122.1.18),24.13
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),4.608
metu.edu.tr,V12.bbrouter (192.168.1.1),12.188
metu.edu.tr,172.17.1.250 (172.17.1.250),14.47
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),13.193
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),15.231
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),15.784
metu.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),18.577
metu.edu.tr,193.192.103.43 (193.192.103.43),22.463
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),21.065
metu.edu.tr,144.122.1.18 (144.122.1.18),24.413
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),5.059
metu.edu.tr,V12.bbrouter (192.168.1.1),10.373
metu.edu.tr,172.17.1.250 (172.17.1.250),9.017
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),16.961
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),13.044
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),14.902
metu.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),48.36
metu.edu.tr,193.192.103.43 (193.192.103.43),23.75
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),19.756
metu.edu.tr,144.122.1.18 (144.122.1.18),21.579
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),3.052
metu.edu.tr,V12.bbrouter (192.168.1.1),12.825
metu.edu.tr,172.17.1.250 (172.17.1.250),16.461
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),12.204
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),14.672
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),16.825
metu.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),19.352
metu.edu.tr,193.192.103.43 (193.192.103.43),21.511
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),18.046
metu.edu.tr,144.122.1.18 (144.122.1.18),22.757
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),4.97
metu.edu.tr,V12.bbrouter (192.168.1.1),7.609
metu.edu.tr,172.17.1.250 (172.17.1.250),15.234
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),17.31
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),17.421
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),16.614
metu.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),20.483
metu.edu.tr,193.192.103.43 (193.192.103.43),20.14
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),21.574
metu.edu.tr,144.122.1.18 (144.122.1.18),19.52
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),3.721
metu.edu.tr,V12.bbrouter (192.168.1.1),11.305
metu.edu.tr,172.17.1.250 (172.17.1.250),14.684
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),16.372
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),14.2
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),17.015
metu.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),27.938
metu.edu.tr,193.192.103.43 (193.192.103.43),18.177
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),23.01
metu.edu.tr,144.122.1.18 (144.122.1.18),19.547
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),6.053
metu.edu.tr,V12.bbrouter (192.168.1.1),12.865
metu.edu.tr,172.17.1.250 (172.17.1.250),11.43
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),12.709
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),11.004
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),18.713
metu.edu.tr,101.100.146.159.srv.turk.net (159.146.100.101),24.737
metu.edu.tr,193.192.103.43 (193.192.103.43),16.379
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),21.209
metu.edu.tr,144.122.1.18 (144.122.1.18),18.606
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),2.108
metu.edu.tr,V12.bbrouter (192.168.1.1),9.354
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),120.013
metu.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),131.656
metu.edu.tr,193.192.103.43 (193.192.103.43),23.987
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),20.234
metu.edu.tr,144.122.1.18 (144.122.1.18),21.937
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),7.513
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),6.324
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),115.894
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),117.446
en.iyte.edu.tr,101.100.146.159.srv.turk.net (159.146.100.101),20.79
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),17.976
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),19.758
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),30.648
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),3.081
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),8.313
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),13.657
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),17.11
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),13.044
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),19.032
en.iyte.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),19.086
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),19.802
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),21.11
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),33.25
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),5.856
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),10.349
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),11.344
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),16.035
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),10.974
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),10.6
en.iyte.edu.tr,101.100.146.159.srv.turk.net (159.146.100.101),25.597
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),20.175
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),23.014
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),33.126
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),5.612
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),26.358
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),14.721
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),29.555
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),31.655
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),33.633
en.iyte.edu.tr,101.100.146.159.srv.turk.net (159.146.100.101),23.444
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),16.377
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),18.954
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),31.571
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),3.508
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),10.165
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),11.873
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),14.502
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),10.866
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),22.212
en.iyte.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),124.85
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),22.071
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),19.384
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),0.899
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),8.675
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),8.161
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),17.111
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),15.183
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),13.395
en.iyte.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),21.089
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),19.188
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),22.131
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),96.862
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),1.855
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),13.767
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),11.288
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),18.156
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),8.565
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),16.707
en.iyte.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),21.335
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),22.112
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),24.206
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),30.841
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),0.104
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),10.659
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),12.558
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),20.344
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),12.679
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),16.496
en.iyte.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),25.099
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),22.519
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),23.177
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),34.679
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),3.906
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),8.341
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),14.743
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),16.119
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),14.314
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),20.652
en.iyte.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),25.691
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),71.382
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),76.646
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),4.965
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),11.084
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),10.682
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),18.279
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),18.369
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),27.813
en.iyte.edu.tr,101.100.146.159.srv.turk.net (159.146.100.101),36.206
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),22.246
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),24.638
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),32.196
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),4.279
erbakan.edu.tr,V12.bbrouter (192.168.1.1),7.485
erbakan.edu.tr,172.17.1.250 (172.17.1.250),14.487
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),12.985
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),9.202
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),20.222
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),12.103
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),14.812
erbakan.edu.tr,172.67.69.193 (172.67.69.193),30.196
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),5.24
erbakan.edu.tr,V12.bbrouter (192.168.1.1),5.88
erbakan.edu.tr,172.17.1.250 (172.17.1.250),9.901
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),11.169
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),17.15
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),19.299
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),7.84
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),18.776
erbakan.edu.tr,172.67.69.193 (172.67.69.193),18.375
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),4.406
erbakan.edu.tr,V12.bbrouter (192.168.1.1),8.947
erbakan.edu.tr,172.17.1.250 (172.17.1.250),7.482
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),9.614
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),12.153
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),24.028
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),8.162
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),11.488
erbakan.edu.tr,172.67.69.193 (172.67.69.193),16.589
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),4.159
erbakan.edu.tr,V12.bbrouter (192.168.1.1),7.706
erbakan.edu.tr,172.17.1.250 (172.17.1.250),11.552
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),17.265
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),12.038
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),14.88
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),7.264
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),13.634
erbakan.edu.tr,172.67.69.193 (172.67.69.193),13.503
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),2.266
erbakan.edu.tr,V12.bbrouter (192.168.1.1),8.482
erbakan.edu.tr,172.17.1.250 (172.17.1.250),12.713
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),28.902
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),15.153
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),28.063
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),14.927
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),26.05
erbakan.edu.tr,172.67.69.193 (172.67.69.193),18.069
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),1.665
erbakan.edu.tr,V12.bbrouter (192.168.1.1),10.887
erbakan.edu.tr,172.17.1.250 (172.17.1.250),12.792
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),18.557
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),11.471
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),16.054
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),20.292
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),42.859
erbakan.edu.tr,172.67.69.193 (172.67.69.193),13.841
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),4.264
erbakan.edu.tr,V12.bbrouter (192.168.1.1),8.311
erbakan.edu.tr,172.17.1.250 (172.17.1.250),12.038
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),17.417
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),11.407
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),15.359
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),11.19
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),11.48
erbakan.edu.tr,172.67.69.193 (172.67.69.193),69.98
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),3.639
erbakan.edu.tr,V12.bbrouter (192.168.1.1),6.391
erbakan.edu.tr,172.17.1.250 (172.17.1.250),12.055
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),9.587
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),13.275
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),11.874
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),10.017
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),16.323
erbakan.edu.tr,172.67.69.193 (172.67.69.193),9.484
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),4.319
erbakan.edu.tr,V12.bbrouter (192.168.1.1),10.414
erbakan.edu.tr,172.17.1.250 (172.17.1.250),13.09
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),15.043
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),13.85
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),13.188
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),8.464
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),10.41
erbakan.edu.tr,172.67.69.193 (172.67.69.193),11.359
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),1.281
erbakan.edu.tr,V12.bbrouter (192.168.1.1),13.729
erbakan.edu.tr,172.17.1.250 (172.17.1.250),11.249
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),14.057
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),12.268
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),19.091
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),11.993
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),12.517
erbakan.edu.tr,172.67.69.193 (172.67.69.193),14.412
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),5.063
uzh.ch,V12.bbrouter (192.168.1.1),3.605
uzh.ch,172.17.1.250 (172.17.1.250),8.72
uzh.ch,225.100.146.159.srv.turk.net (159.146.100.225),17.09
uzh.ch,226.100.146.159.srv.turk.net (159.146.100.226),12.507
uzh.ch,229.100.146.159.srv.turk.net (159.146.100.229),20.774
uzh.ch,* esks-mrkz-tto-Gi0-0-1-298.turk.net (212.154.122.242),17.797
uzh.ch,34-acibadem-xrs-t2-1---34-acibadem-sr12e-t3-8.statik.turktelekom.com.tr (81.212.216.50),12.406
uzh.ch,301-fra-col-2---34-ebgp-acibadem-sr12e-k.statik.turktelekom.com.tr (212.156.101.230),57.166
uzh.ch,* * ffm-b16-link.ip.twelve99.net (62.115.38.34),47.81
uzh.ch,SWITCH.ear2.Frankfurt1.Level3.net (213.19.204.142),55.259
uzh.ch,213.248.79.190 (213.248.79.190),55.679
uzh.ch,swiTO1-100GE-0-0-1-0.switch.ch (130.59.36.106),55.176
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),56.837
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),52.659
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),54.424
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),3.164
uzh.ch,V12.bbrouter (192.168.1.1),8.495
uzh.ch,172.17.1.250 (172.17.1.250),17.802
uzh.ch,225.100.146.159.srv.turk.net (159.146.100.225),14.768
uzh.ch,226.100.146.159.srv.turk.net (159.146.100.226),20.824
uzh.ch,229.100.146.159.srv.turk.net (159.146.100.229),26.112
uzh.ch,esks-mrkz-tto-Gi0-0-1-298.turk.net (212.154.122.242),14.588
uzh.ch,34-acibadem-xrs-t2-2---34-acibadem-sr12e-t3-8.statik.turktelekom.com.tr (81.212.216.12),25.328
uzh.ch,301-fra-col-2---34-ebgp-acibadem-sr12e-k.statik.turktelekom.com.tr (212.156.101.230),150.823
uzh.ch,ffm-b16-link.ip.twelve99.net (62.115.38.34),141.626
uzh.ch,SWITCH.ear2.Frankfurt1.Level3.net (213.19.204.142),119.951
uzh.ch,213.248.79.190 (213.248.79.190),100.521
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),106.111
uzh.ch,swiZH1-100GE-0-0-0-4.switch.ch (130.59.36.38),111.452
uzh.ch,swiZH3-B6.switch.ch (130.59.37.66),105.819
