Destination,Hop,Delay (ms),Group
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),31.538,87
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),23.636,88
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),71.723,89
mit.edu,111.87.18.54 (111.87.18.54),312.008,90
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),132.527,91
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),58.183,92
mit.edu,* ae3.decix-fra11.netarch.akamai.com (23.210.60.161),102.278,93
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),135.926,94
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),105.06,95
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),103.828,96
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),103.817,97
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),54.663,98
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),60.352,99
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),21.09,100
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),27.249,101
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),16.217,102
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),26.722,103
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),28.895,104
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),25.379,105
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),28.272,106
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),18.492,107
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),31.407,108
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),31.816,109
metu.edu.tr,144.122.1.18 (144.122.1.18),21.58,110
metu.edu.tr,144.122.1.18 (144.122.1.18),19.922,111
metu.edu.tr,144.122.1.18 (144.122.1.18),17.249,112
metu.edu.tr,144.122.1.18 (144.122.1.18),25.418,113
metu.edu.tr,144.122.1.18 (144.122.1.18),18.714,114
metu.edu.tr,144.122.1.18 (144.122.1.18),18.176,115
metu.edu.tr,144.122.1.18 (144.122.1.18),21.488,116
metu.edu.tr,144.122.1.18 (144.122.1.18),22.919,117
metu.edu.tr,144.122.1.18 (144.122.1.18),21.702,118
metu.edu.tr,144.122.1.18 (144.122.1.18),21.555,119
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),30.861,120
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),29.61,121
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),40.202,122
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),30.461,123
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),15.381,124
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),94.024,125
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),30.71,126
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),31.706,127
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),76.346,128
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),30.062,129
erbakan.edu.tr,172.67.69.193 (172.67.69.193),29.122,130
erbakan.edu.tr,172.67.69.193 (172.67.69.193),17.535,131
erbakan.edu.tr,172.67.69.193 (172.67.69.193),15.231,132
erbakan.edu.tr,172.67.69.193 (172.67.69.193),15.319,133
erbakan.edu.tr,172.67.69.193 (172.67.69.193),11.742,134
erbakan.edu.tr,172.67.69.193 (172.67.69.193),12.384,135
erbakan.edu.tr,172.67.69.193 (172.67.69.193),72.06,136
erbakan.edu.tr,172.67.69.193 (172.67.69.193),12.304,137
erbakan.edu.tr,172.67.69.193 (172.67.69.193),6.89,138
erbakan.edu.tr,172.67.69.193 (172.67.69.193),12.16,139
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),60.348,140
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),104.923,141
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),60.66,142
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),55.543,143
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),50.006,144
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),79.927,145
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),53.713,146
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),54.756,147
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),53.886,148
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),72.623,149
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),22.584,150
google.com,142.251.242.231 (142.251.242.231),17.491,151
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),23.909,152
google.com,142.250.60.187 (142.250.60.187),17.712,153
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),45.783,154
google.com,142.251.242.77 (142.251.242.77),17.941,155
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),17.313,156
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),18.194,157
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),24.547,158
google.com,142.250.213.35 (142.250.213.35),24.831,159
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),66.329,160
cam.ac.uk,* * d-dw.s-dr.net.cam.ac.uk (193.60.88.6),74.684,161
cam.ac.uk,* s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),63.986,162
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),71.382,163
cam.ac.uk,* * s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),74.862,164
cam.ac.uk,* d-dw.s-dr.net.cam.ac.uk (193.60.88.6),104.121,165
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),68.456,166
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),74.771,167
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),101.608,168
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),67.501,169
univie.ac.at,aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),117.671,170
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),48.574,171
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),39.93,172
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),37.889,173
univie.ac.at,* ms-hyde-mars.cc.univie.ac.at (131.130.251.134),34.631,174
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),38.261,175
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),31.359,176
univie.ac.at,* * aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),35.048,177
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),125.097,178
univie.ac.at,* * 100ge0-60.core2.vie1.he.net (72.52.92.205),32.962,179
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),22.465,180
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),18.68,181
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),23.369,182
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),18.308,183
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),16.587,184
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),41.66,185
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),18.619,186
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),32.734,187
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),19.285,188
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),71.068,189
mit.edu,111.87.18.54 (111.87.18.54),315.509,190
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),132.643,191
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),54.742,192
mit.edu,* ae3.decix-fra11.netarch.akamai.com (23.210.60.161),102.427,193
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),136.207,194
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),100.169,195
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),100.201,196
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),101.963,197
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),52.235,198
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),56.391,199
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),21.533,200
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),21.238,201
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),23.398,202
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),31.791,203
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),26.236,204
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),26.501,205
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),28.063,206
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),20.274,207
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),24.474,208
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),25.819,209
metu.edu.tr,144.122.1.18 (144.122.1.18),20.398,210
metu.edu.tr,144.122.1.18 (144.122.1.18),22.533,211
metu.edu.tr,144.122.1.18 (144.122.1.18),24.975,212
metu.edu.tr,144.122.1.18 (144.122.1.18),19.198,213
metu.edu.tr,144.122.1.18 (144.122.1.18),21.207,214
metu.edu.tr,144.122.1.18 (144.122.1.18),18.661,215
metu.edu.tr,144.122.1.18 (144.122.1.18),22.068,216
metu.edu.tr,144.122.1.18 (144.122.1.18),22.595,217
metu.edu.tr,144.122.1.18 (144.122.1.18),23.159,218
metu.edu.tr,144.122.1.18 (144.122.1.18),26.48,219
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),28.438,220
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),32.914,221
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),36.565,222
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),33.138,223
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),21.649,224
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),87.792,225
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),32.596,226
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),35.229,227
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),75.26,228
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),33.473,229
erbakan.edu.tr,172.67.69.193 (172.67.69.193),22.171,230
erbakan.edu.tr,172.67.69.193 (172.67.69.193),16.761,231
erbakan.edu.tr,172.67.69.193 (172.67.69.193),11.574,232
erbakan.edu.tr,172.67.69.193 (172.67.69.193),16.619,233
erbakan.edu.tr,172.67.69.193 (172.67.69.193),17.606,234
erbakan.edu.tr,172.67.69.193 (172.67.69.193),17.492,235
erbakan.edu.tr,172.67.69.193 (172.67.69.193),69.805,236
erbakan.edu.tr,172.67.69.193 (172.67.69.193),10.371,237
erbakan.edu.tr,172.67.69.193 (172.67.69.193),9.484,238
erbakan.edu.tr,172.67.69.193 (172.67.69.193),10.827,239
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),57.503,240
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),108.556,241
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),61.523,242
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),54.777,243
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),56.083,244
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),78.914,245
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),54.455,246
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),55.158,247
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),52.575,248
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),72.237,249
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),19.94,250
google.com,142.251.242.231 (142.251.242.231),18.404,251
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),27.157,252
google.com,142.250.60.187 (142.250.60.187),16.995,253
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),41.449,254
google.com,142.251.242.77 (142.251.242.77),22.21,255
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),21.124,256
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),18.54,257
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),20.299,258
google.com,142.250.213.35 (142.250.213.35),23.504,259
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),70.666,260
cam.ac.uk,* * d-dw.s-dr.net.cam.ac.uk (193.60.88.6),74.866,261
cam.ac.uk,* s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),69.93,262
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),64.805,263
cam.ac.uk,* * s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),71.572,264
cam.ac.uk,* d-dw.s-dr.net.cam.ac.uk (193.60.88.6),100.823,265
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),67.514,266
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),72.903,267
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),108.45,268
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),68.386,269
univie.ac.at,aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),115.629,270
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),49.032,271
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),33.684,272
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),36.335,273
univie.ac.at,* ms-hyde-mars.cc.univie.ac.at (131.130.251.134),36.597,274
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),37.364,275
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),30.796,276
univie.ac.at,* * aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),35.247,277
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),128.561,278
univie.ac.at,* * 100ge0-60.core2.vie1.he.net (72.52.92.205),35.468,279
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),17.525,280
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),21.762,281
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),24.94,282
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),20.76,283
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),20.216,284
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),38.967,285
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),16.922,286
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),31.064,287
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),26.947,288
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),69.99,289
mit.edu,111.87.18.54 (111.87.18.54),313.389,290
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),132.881,291
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),60.749,292
mit.edu,* ae3.decix-fra11.netarch.akamai.com (23.210.60.161),103.269,293
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),138.879,294
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),105.195,295
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),104.415,296
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),103.68,297
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),48.965,298
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),60.024,299
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),20.531,300
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),21.893,301
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),19.075,302
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),26.683,303
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),24.149,304
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),28.528,305
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),23.62,306
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),17.366,307
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),28.742,308
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),30.253,309
metu.edu.tr,144.122.1.18 (144.122.1.18),24.984,310
metu.edu.tr,144.122.1.18 (144.122.1.18),22.781,311
metu.edu.tr,144.122.1.18 (144.122.1.18),20.042,312
metu.edu.tr,144.122.1.18 (144.122.1.18),26.607,313
metu.edu.tr,144.122.1.18 (144.122.1.18),22.629,314
metu.edu.tr,144.122.1.18 (144.122.1.18),17.043,315
metu.edu.tr,144.122.1.18 (144.122.1.18),21.149,316
metu.edu.tr,144.122.1.18 (144.122.1.18),21.13,317
metu.edu.tr,144.122.1.18 (144.122.1.18),21.067,318
metu.edu.tr,144.122.1.18 (144.122.1.18),21.1,319
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),33.238,320
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),29.283,321
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),36.401,322
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),31.946,323
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),19.847,324
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),95.504,325
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),31.324,326
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),33.759,327
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),74.639,328
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),27.281,329
erbakan.edu.tr,172.67.69.193 (172.67.69.193),26.463,330
erbakan.edu.tr,172.67.69.193 (172.67.69.193),19.149,331
erbakan.edu.tr,172.67.69.193 (172.67.69.193),8.784,332
erbakan.edu.tr,172.67.69.193 (172.67.69.193),11.142,333
erbakan.edu.tr,172.67.69.193 (172.67.69.193),13.2,334
erbakan.edu.tr,172.67.69.193 (172.67.69.193),10.547,335
erbakan.edu.tr,172.67.69.193 (172.67.69.193),70.634,336
erbakan.edu.tr,172.67.69.193 (172.67.69.193),7.964,337
erbakan.edu.tr,172.67.69.193 (172.67.69.193),8.446,338
erbakan.edu.tr,172.67.69.193 (172.67.69.193),17.306,339
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),57.119,340
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),103.409,341
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),58.568,342
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),58.47,343
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),55.767,344
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),76.341,345
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),53.046,346
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),55.771,347
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),53.188,348
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),71.384,349
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),20.249,350
google.com,142.251.242.231 (142.251.242.231),18.885,351
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),24.666,352
google.com,142.250.60.187 (142.250.60.187),20.723,353
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),41.645,354
google.com,142.251.242.77 (142.251.242.77),22.09,355
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),22.324,356
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),19.045,357
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),23.682,358
google.com,142.250.213.35 (142.250.213.35),25.187,359
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),72.369,360
cam.ac.uk,* * d-dw.s-dr.net.cam.ac.uk (193.60.88.6),75.683,361
cam.ac.uk,* s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),66.048,362
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),68.719,363
cam.ac.uk,* * s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),69.094,364
cam.ac.uk,* d-dw.s-dr.net.cam.ac.uk (193.60.88.6),100.629,365
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),66.31,366
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),71.675,367
