Destination,Hop,Delay (ms),Group
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),323.572,36
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),683.646,37
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),554.445,38
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),801.116,39
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),774.143,40
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),411.03,41
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1019.462,42
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1106.601,43
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),966.3,44
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),864.951,45
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),837.216,46
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),619.748,47
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1154.811,48
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),777.846,49
google.com,142.251.227.251 (142.251.227.251),788.241,50
google.com,142.251.227.251 (142.251.227.251),1177.28,51
google.com,* * 142.251.227.253 (142.251.227.253),436.353,52
google.com,* * 142.251.227.251 (142.251.227.251),302.742,53
google.com,* * 108.170.250.161 (108.170.250.161),203.556,54
google.com,* 142.251.227.251 (142.251.227.251),423.047,55
google.com,142.251.227.251 (142.251.227.251),429.787,56
google.com,142.251.227.251 (142.251.227.251),669.01,57
google.com,142.251.227.251 (142.251.227.251),627.753,58
google.com,* * 142.251.227.253 (142.251.227.253),552.107,59
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1069.96,60
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1604.029,61
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1304.305,62
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1058.81,63
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1274.497,64
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1140.467,65
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),781.233,66
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1027.481,67
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),511.229,68
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),776.656,69
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),837.722,70
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),645.094,71
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),799.218,72
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),710.014,73
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),679.949,74
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),896.771,75
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),836.168,76
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),1134.774,77
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),360.094,78
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),508.142,79
kyoto-u.ac.jp,ae-0.a02.frnkge13.de.bb.gin.ntt.net (129.250.3.23),777.532,80
kyoto-u.ac.jp,ae-0.a02.frnkge13.de.bb.gin.ntt.net (129.250.3.23),502.489,81
kyoto-u.ac.jp,ae-0.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.30),829.464,82
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),768.772,83
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),930.151,84
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),937.653,85
kyoto-u.ac.jp,ae-1.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.152),706.091,86
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),486.955,87
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),1276.004,88
kyoto-u.ac.jp,ae-7.r21.frnkge13.de.bb.gin.ntt.net (129.250.7.43),1406.464,89
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),961.19,90
mit.edu,akamai-ic-350392.ip.twelve99-cust.net (62.115.181.75),1097.222,91
mit.edu,ae38.r01.border101.iad03.fab.netarch.akamai.com (23.203.152.143),1232.128,92
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),835.082,93
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),960.785,94
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),772.581,95
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),909.567,96
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),329.337,97
mit.edu,208.185.22.10.IPYX-074089-910-ZYO.zip.zayo.com (208.185.22.10),896.37,98
mit.edu,ae36.r03.border101.mia02.fab.netarch.akamai.com (23.203.157.23),688.266,99
itu.edu.tr,161.9.79.253 (161.9.79.253),4.898,100
itu.edu.tr,161.9.79.253 (161.9.79.253),19.27,101
itu.edu.tr,161.9.79.253 (161.9.79.253),23.367,102
itu.edu.tr,161.9.79.253 (161.9.79.253),29.202,103
itu.edu.tr,161.9.79.253 (161.9.79.253),241.435,104
itu.edu.tr,161.9.79.253 (161.9.79.253),80.391,105
itu.edu.tr,161.9.79.253 (161.9.79.253),33.246,106
itu.edu.tr,161.9.79.253 (161.9.79.253),28.616,107
itu.edu.tr,161.9.79.253 (161.9.79.253),4.353,108
itu.edu.tr,161.9.79.253 (161.9.79.253),96.941,109
metu.edu.tr,144.122.1.18 (144.122.1.18),127.678,110
metu.edu.tr,144.122.1.18 (144.122.1.18),111.516,111
metu.edu.tr,144.122.1.18 (144.122.1.18),129.516,112
metu.edu.tr,144.122.1.18 (144.122.1.18),186.678,113
metu.edu.tr,144.122.1.18 (144.122.1.18),147.223,114
metu.edu.tr,144.122.1.18 (144.122.1.18),138.893,115
metu.edu.tr,144.122.1.18 (144.122.1.18),87.463,116
metu.edu.tr,144.122.1.18 (144.122.1.18),43.389,117
metu.edu.tr,144.122.1.18 (144.122.1.18),183.873,118
metu.edu.tr,144.122.1.18 (144.122.1.18),187.717,119
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),31.513,120
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),37.088,121
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),295.128,122
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),38.149,123
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),104.257,124
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),161.138,125
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),404.53,126
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),439.915,127
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),520.219,128
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),666.137,129
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),479.227,130
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),565.603,131
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),755.92,132
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),224.712,133
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),570.803,134
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),1226.593,135
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),325.34,136
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),686.109,137
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),561.45,138
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),804.491,139
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),775.613,140
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),406.72,141
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1031.062,142
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1112.465,143
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),977.678,144
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),857.04,145
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),844.925,146
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),627.928,147
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1161.602,148
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),776.129,149
google.com,142.251.227.251 (142.251.227.251),803.901,150
google.com,142.251.227.251 (142.251.227.251),1167.623,151
google.com,* * 142.251.227.253 (142.251.227.253),438.124,152
google.com,* * 142.251.227.251 (142.251.227.251),295.833,153
google.com,* * 108.170.250.161 (108.170.250.161),207.181,154
google.com,* 142.251.227.251 (142.251.227.251),422.751,155
google.com,142.251.227.251 (142.251.227.251),442.98,156
google.com,142.251.227.251 (142.251.227.251),676.424,157
google.com,142.251.227.251 (142.251.227.251),624.415,158
google.com,* * 142.251.227.253 (142.251.227.253),562.709,159
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1067.697,160
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1604.158,161
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1311.073,162
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1052.543,163
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1283.542,164
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1130.618,165
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),784.797,166
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1037.922,167
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),517.801,168
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),779.506,169
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),840.788,170
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),643.795,171
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),805.962,172
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),722.919,173
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),681.592,174
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),909.66,175
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),843.831,176
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),1138.033,177
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),368.826,178
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),498.435,179
kyoto-u.ac.jp,ae-0.a02.frnkge13.de.bb.gin.ntt.net (129.250.3.23),782.735,180
kyoto-u.ac.jp,ae-0.a02.frnkge13.de.bb.gin.ntt.net (129.250.3.23),493.198,181
kyoto-u.ac.jp,ae-0.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.30),839.474,182
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),762.064,183
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),922.561,184
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),936.314,185
kyoto-u.ac.jp,ae-1.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.152),706.581,186
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),477.904,187
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),1288.158,188
kyoto-u.ac.jp,ae-7.r21.frnkge13.de.bb.gin.ntt.net (129.250.7.43),1407.788,189
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),966.959,190
mit.edu,akamai-ic-350392.ip.twelve99-cust.net (62.115.181.75),1092.659,191
mit.edu,ae38.r01.border101.iad03.fab.netarch.akamai.com (23.203.152.143),1221.916,192
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),845.968,193
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),945.118,194
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),768.21,195
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),922.252,196
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),328.817,197
mit.edu,208.185.22.10.IPYX-074089-910-ZYO.zip.zayo.com (208.185.22.10),904.871,198
mit.edu,ae36.r03.border101.mia02.fab.netarch.akamai.com (23.203.157.23),690.769,199
itu.edu.tr,161.9.79.253 (161.9.79.253),4.023,200
itu.edu.tr,161.9.79.253 (161.9.79.253),16.671,201
itu.edu.tr,161.9.79.253 (161.9.79.253),21.831,202
itu.edu.tr,161.9.79.253 (161.9.79.253),34.462,203
itu.edu.tr,161.9.79.253 (161.9.79.253),243.12,204
itu.edu.tr,161.9.79.253 (161.9.79.253),86.023,205
itu.edu.tr,161.9.79.253 (161.9.79.253),29.344,206
itu.edu.tr,161.9.79.253 (161.9.79.253),33.775,207
itu.edu.tr,161.9.79.253 (161.9.79.253),9.922,208
itu.edu.tr,161.9.79.253 (161.9.79.253),97.02,209
metu.edu.tr,144.122.1.18 (144.122.1.18),126.592,210
metu.edu.tr,144.122.1.18 (144.122.1.18),106.03,211
metu.edu.tr,144.122.1.18 (144.122.1.18),121.367,212
metu.edu.tr,144.122.1.18 (144.122.1.18),182.725,213
metu.edu.tr,144.122.1.18 (144.122.1.18),151.364,214
metu.edu.tr,144.122.1.18 (144.122.1.18),152.033,215
metu.edu.tr,144.122.1.18 (144.122.1.18),85.578,216
metu.edu.tr,144.122.1.18 (144.122.1.18),36.829,217
metu.edu.tr,144.122.1.18 (144.122.1.18),184.98,218
metu.edu.tr,144.122.1.18 (144.122.1.18),187.122,219
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),34.588,220
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),42.179,221
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),294.409,222
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),35.097,223
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),104.684,224
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),153.022,225
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),408.718,226
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),437.033,227
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),534.183,228
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),668.164,229
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),485.515,230
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),566.308,231
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),752.387,232
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),225.214,233
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),565.354,234
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),1231.88,235
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),330.486,236
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),688.175,237
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),555.132,238
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),802.409,239
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),787.584,240
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),415.09,241
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1024.045,242
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1105.333,243
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),963.457,244
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),854.699,245
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),846.696,246
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),627.541,247
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1153.935,248
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),778.725,249
google.com,142.251.227.251 (142.251.227.251),798.545,250
google.com,142.251.227.251 (142.251.227.251),1176.354,251
google.com,* * 142.251.227.253 (142.251.227.253),445.515,252
google.com,* * 142.251.227.251 (142.251.227.251),301.881,253
google.com,* * 108.170.250.161 (108.170.250.161),208.276,254
google.com,* 142.251.227.251 (142.251.227.251),429.984,255
google.com,142.251.227.251 (142.251.227.251),433.446,256
google.com,142.251.227.251 (142.251.227.251),681.206,257
google.com,142.251.227.251 (142.251.227.251),630.04,258
google.com,* * 142.251.227.253 (142.251.227.253),553.835,259
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1069.949,260
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1608.04,261
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1303.899,262
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1063.116,263
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1274.72,264
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1132.331,265
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),783.813,266
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),1033.348,267
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),525.672,268
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),774.292,269
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),847.313,270
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),635.541,271
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),806.621,272
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),715.327,273
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),677.47,274
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),903.163,275
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),836.519,276
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),1137.001,277
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),354.156,278
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),498.336,279
kyoto-u.ac.jp,ae-0.a02.frnkge13.de.bb.gin.ntt.net (129.250.3.23),775.568,280
kyoto-u.ac.jp,ae-0.a02.frnkge13.de.bb.gin.ntt.net (129.250.3.23),501.97,281
kyoto-u.ac.jp,ae-0.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.30),839.514,282
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),773.211,283
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),928.509,284
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),933.703,285
kyoto-u.ac.jp,ae-1.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.152),699.805,286
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),485.687,287
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),1284.083,288
kyoto-u.ac.jp,ae-7.r21.frnkge13.de.bb.gin.ntt.net (129.250.7.43),1397.897,289
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),949.424,290
mit.edu,akamai-ic-350392.ip.twelve99-cust.net (62.115.181.75),1086.889,291
mit.edu,ae38.r01.border101.iad03.fab.netarch.akamai.com (23.203.152.143),1227.035,292
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),836.116,293
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),948.858,294
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),753.725,295
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),912.562,296
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),330.745,297
mit.edu,208.185.22.10.IPYX-074089-910-ZYO.zip.zayo.com (208.185.22.10),895.849,298
mit.edu,ae36.r03.border101.mia02.fab.netarch.akamai.com (23.203.157.23),685.047,299
itu.edu.tr,161.9.79.253 (161.9.79.253),16.375,300
itu.edu.tr,161.9.79.253 (161.9.79.253),16.254,301
itu.edu.tr,161.9.79.253 (161.9.79.253),26.0,302
itu.edu.tr,161.9.79.253 (161.9.79.253),38.031,303
itu.edu.tr,161.9.79.253 (161.9.79.253),243.947,304
itu.edu.tr,161.9.79.253 (161.9.79.253),76.904,305
itu.edu.tr,161.9.79.253 (161.9.79.253),25.026,306
itu.edu.tr,161.9.79.253 (161.9.79.253),32.167,307
itu.edu.tr,161.9.79.253 (161.9.79.253),3.848,308
itu.edu.tr,161.9.79.253 (161.9.79.253),90.596,309
metu.edu.tr,144.122.1.18 (144.122.1.18),134.341,310
metu.edu.tr,144.122.1.18 (144.122.1.18),109.329,311
metu.edu.tr,144.122.1.18 (144.122.1.18),128.253,312
metu.edu.tr,144.122.1.18 (144.122.1.18),183.277,313
metu.edu.tr,144.122.1.18 (144.122.1.18),144.933,314
metu.edu.tr,144.122.1.18 (144.122.1.18),152.33,315
metu.edu.tr,144.122.1.18 (144.122.1.18),82.615,316
metu.edu.tr,144.122.1.18 (144.122.1.18),39.282,317
metu.edu.tr,144.122.1.18 (144.122.1.18),178.614,318
metu.edu.tr,144.122.1.18 (144.122.1.18),179.01,319
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),29.993,320
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),47.33,321
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),287.87,322
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),37.89,323
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),101.681,324
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),166.203,325
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),399.937,326
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),440.192,327
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),524.442,328
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),660.001,329
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),474.621,330
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),572.54,331
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),760.855,332
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),221.176,333
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),568.441,334
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),1225.583,335
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),321.21,336
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),683.041,337
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),564.217,338
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),809.704,339
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),781.968,340
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),413.453,341
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1021.484,342
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1109.909,343
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),967.382,344
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),858.72,345
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),837.357,346
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),621.802,347
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),1159.667,348
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),780.081,349
google.com,142.251.227.251 (142.251.227.251),791.326,350
google.com,142.251.227.251 (142.251.227.251),1173.024,351
google.com,* * 142.251.227.253 (142.251.227.253),439.087,352
google.com,* * 142.251.227.251 (142.251.227.251),292.522,353
google.com,* * 108.170.250.161 (108.170.250.161),201.982,354
