Destination,Hop,Delay (ms)
kyoto-u.ac.jp,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),715.041
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),647.127
kyoto-u.ac.jp,* 06-ebgp-ulus-sr12e-k---06-ulus-sr14s-t2-2.statik.turktelekom.com.tr (81.212.217.121),697.718
kyoto-u.ac.jp,81.212.209.18.static.turktelekom.com.tr (81.212.209.18),699.474
kyoto-u.ac.jp,301-fra-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.101.126),747.229
kyoto-u.ac.jp,* * ffm-b16-link.ip.twelve99.net (62.115.38.34),782.274
kyoto-u.ac.jp,* ffm-bb1-link.ip.twelve99.net (62.115.132.226),920.258
kyoto-u.ac.jp,ae-0.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.30),839.514
,,
kyoto-u.ac.jp,Abdullah-Laptop (172.30.144.1),6.645
kyoto-u.ac.jp,161.9.79.253 (161.9.79.253),680.598
kyoto-u.ac.jp,160.75.126.25 (160.75.126.25),691.863
kyoto-u.ac.jp,193.255.0.141 (193.255.0.141),682.533
kyoto-u.ac.jp,* 193.140.0.149 (193.140.0.149),710.964
kyoto-u.ac.jp,69.96.154.212.static.turk.net (212.154.96.69),840.678
kyoto-u.ac.jp,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),729.472
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),637.332
kyoto-u.ac.jp,301-fra-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.101.126),766.541
kyoto-u.ac.jp,* 213.198.83.221 (213.198.83.221),665.129
kyoto-u.ac.jp,ae-8.r20.frnkge13.de.bb.gin.ntt.net (129.250.7.17),651.959
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),773.211
,,
kyoto-u.ac.jp,Abdullah-Laptop (172.30.144.1),1.497
kyoto-u.ac.jp,161.9.79.253 (161.9.79.253),643.68
kyoto-u.ac.jp,160.75.126.25 (160.75.126.25),654.6
kyoto-u.ac.jp,193.255.0.141 (193.255.0.141),649.851
kyoto-u.ac.jp,* * 193.140.0.149 (193.140.0.149),766.53
kyoto-u.ac.jp,69.96.154.212.static.turk.net (212.154.96.69),857.637
kyoto-u.ac.jp,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),345.136
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),237.466
kyoto-u.ac.jp,301-fra-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.101.126),807.644
kyoto-u.ac.jp,* 213.198.83.221 (213.198.83.221),810.134
kyoto-u.ac.jp,ffm-bb1-link.ip.twelve99.net (62.115.132.226),930.368
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),928.509
,,
kyoto-u.ac.jp,Abdullah-Laptop (172.30.144.1),9.748
kyoto-u.ac.jp,161.9.79.253 (161.9.79.253),904.017
kyoto-u.ac.jp,160.75.126.25 (160.75.126.25),908.248
kyoto-u.ac.jp,193.255.0.141 (193.255.0.141),901.451
kyoto-u.ac.jp,* 193.140.0.149 (193.140.0.149),1359.892
kyoto-u.ac.jp,69.96.154.212.static.turk.net (212.154.96.69),1362.726
kyoto-u.ac.jp,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),961.542
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),864.168
kyoto-u.ac.jp,301-fra-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.101.126),941.355
kyoto-u.ac.jp,213.198.83.221 (213.198.83.221),1021.232
kyoto-u.ac.jp,ae2-3221.edge8.Frankfurt1.level3.net (4.69.158.190),1015.387
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.115),933.703
,,
kyoto-u.ac.jp,Abdullah-Laptop (172.30.144.1),3.702
kyoto-u.ac.jp,161.9.79.253 (161.9.79.253),868.409
kyoto-u.ac.jp,160.75.126.25 (160.75.126.25),868.953
kyoto-u.ac.jp,193.255.0.141 (193.255.0.141),873.238
kyoto-u.ac.jp,* 193.140.0.149 (193.140.0.149),288.667
kyoto-u.ac.jp,69.96.154.212.static.turk.net (212.154.96.69),284.247
kyoto-u.ac.jp,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),1400.492
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),1390.65
kyoto-u.ac.jp,06-ebgp-ulus-sr12e-k---06-ulus-sr14s-t2-2.statik.turktelekom.com.tr (81.212.217.121),1395.118
kyoto-u.ac.jp,301-fra-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.101.126),700.582
kyoto-u.ac.jp,* 213.198.83.221 (213.198.83.221),586.825
kyoto-u.ac.jp,ae-7.r21.frnkge13.de.bb.gin.ntt.net (129.250.7.43),704.693
kyoto-u.ac.jp,ae-1.a03.frnkge13.de.bb.gin.ntt.net (129.250.3.152),699.805
,,
kyoto-u.ac.jp,Abdullah-Laptop (172.30.144.1),4.022
kyoto-u.ac.jp,161.9.79.253 (161.9.79.253),643.337
kyoto-u.ac.jp,160.75.126.25 (160.75.126.25),638.898
kyoto-u.ac.jp,193.255.0.141 (193.255.0.141),655.634
kyoto-u.ac.jp,193.140.0.149 (193.140.0.149),655.294
kyoto-u.ac.jp,69.96.154.212.static.turk.net (212.154.96.69),687.296
kyoto-u.ac.jp,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),1125.567
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),1071.792
kyoto-u.ac.jp,301-fra-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.101.126),578.571
kyoto-u.ac.jp,ffm-b16-link.ip.twelve99.net (62.115.38.34),523.078
kyoto-u.ac.jp,ffm-bb1-link.ip.twelve99.net (62.115.132.226),606.868
kyoto-u.ac.jp,ffm-b17-link.ip.twelve99.net (62.115.132.113),485.687
,,
kyoto-u.ac.jp,Abdullah-Laptop (172.30.144.1),5.281
kyoto-u.ac.jp,161.9.79.253 (161.9.79.253),898.539
kyoto-u.ac.jp,160.75.126.25 (160.75.126.25),899.483
kyoto-u.ac.jp,193.255.0.141 (193.255.0.141),897.867
kyoto-u.ac.jp,193.140.0.149 (193.140.0.149),912.065
kyoto-u.ac.jp,69.96.154.212.static.turk.net (212.154.96.69),708.815
kyoto-u.ac.jp,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),1282.835
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),1284.083
,,
kyoto-u.ac.jp,Abdullah-Laptop (172.30.144.1),6.128
kyoto-u.ac.jp,161.9.79.253 (161.9.79.253),1021.068
kyoto-u.ac.jp,160.75.126.25 (160.75.126.25),1025.967
kyoto-u.ac.jp,193.255.0.141 (193.255.0.141),1018.694
kyoto-u.ac.jp,* 193.140.0.149 (193.140.0.149),1257.023
kyoto-u.ac.jp,69.96.154.212.static.turk.net (212.154.96.69),1282.749
kyoto-u.ac.jp,212.156.64.45.static.turktelekom.com.tr (212.156.64.45),1098.495
kyoto-u.ac.jp,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),1109.182
kyoto-u.ac.jp,301-fra-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.101.126),1474.464
kyoto-u.ac.jp,* 213.198.83.221 (213.198.83.221),1472.269
kyoto-u.ac.jp,ae-7.r21.frnkge13.de.bb.gin.ntt.net (129.250.7.43),1397.897
,,
mit.edu,Abdullah-Laptop (172.30.144.1),14.672
mit.edu,161.9.79.253 (161.9.79.253),1125.715
mit.edu,160.75.126.25 (160.75.126.25),1130.912
mit.edu,193.255.0.141 (193.255.0.141),1120.716
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),1128.863
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),606.857
mit.edu,22.100.146.159.srv.turk.net (159.146.100.22),1081.21
mit.edu,ae8.marsiglia3.mar.seabone.net (213.144.170.113),1115.262
mit.edu,akamai-row.marsiglia3.mar.seabone.net (213.144.170.105),1116.284
mit.edu,ae5.r02.border.mrs01.sdn.netarch.akamai.com (23.223.62.19),949.424
,,
mit.edu,Abdullah-Laptop (172.30.144.1),10.954
mit.edu,161.9.79.253 (161.9.79.253),799.295
mit.edu,160.75.126.25 (160.75.126.25),799.049
mit.edu,193.255.0.141 (193.255.0.141),804.792
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),807.047
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),992.157
mit.edu,22.100.146.159.srv.turk.net (159.146.100.22),721.916
mit.edu,ae15.francoforte34.fra.seabone.net (89.221.34.251),733.525
mit.edu,ffm-b5-link.ip.twelve99.net (62.115.149.0),748.086
mit.edu,ffm-bb2-link.ip.twelve99.net (62.115.136.218),911.358
mit.edu,prs-bb2-link.ip.twelve99.net (62.115.122.138),912.742
mit.edu,rest-bb1-link.ip.twelve99.net (62.115.122.159),1076.577
mit.edu,akamai-ic-350392.ip.twelve99-cust.net (62.115.181.75),1086.889
,,
mit.edu,Abdullah-Laptop (172.30.144.1),11.841
mit.edu,161.9.79.253 (161.9.79.253),989.79
mit.edu,160.75.126.25 (160.75.126.25),990.949
mit.edu,193.255.0.141 (193.255.0.141),999.262
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),994.49
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),1283.144
mit.edu,22.100.146.159.srv.turk.net (159.146.100.22),1172.779
mit.edu,ae28.ashburn1.ash.seabone.net (195.22.195.35),1274.157
mit.edu,akamai-peering.ashburn1.ash.seabone.net (195.22.206.81),1258.101
mit.edu,ae38.r01.border101.iad03.fab.netarch.akamai.com (23.203.152.143),1227.035
,,
mit.edu,Abdullah-Laptop (172.30.144.1),7.518
mit.edu,161.9.79.253 (161.9.79.253),811.415
mit.edu,160.75.126.25 (160.75.126.25),818.159
mit.edu,193.255.0.141 (193.255.0.141),811.034
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),809.434
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),785.598
mit.edu,* 22.100.146.159.srv.turk.net (159.146.100.22),788.063
mit.edu,ae0.milano52.mil.seabone.net (195.22.196.69),777.981
mit.edu,akamai-it.milano52.mil.seabone.net (195.22.192.33),788.247
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),836.116
,,
mit.edu,Abdullah-Laptop (172.30.144.1),7.897
mit.edu,161.9.79.253 (161.9.79.253),680.114
mit.edu,160.75.126.25 (160.75.126.25),690.295
mit.edu,193.255.0.141 (193.255.0.141),687.69
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),686.08
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),796.131
mit.edu,22.100.146.159.srv.turk.net (159.146.100.22),817.554
mit.edu,ae20.parigi52.par.seabone.net (213.144.168.167),833.898
mit.edu,akamai-row.parigi52.par.seabone.net (213.144.168.1),860.39
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),948.858
,,
mit.edu,Abdullah-Laptop (172.30.144.1),1.171
mit.edu,161.9.79.253 (161.9.79.253),369.287
mit.edu,160.75.126.25 (160.75.126.25),374.959
mit.edu,193.255.0.141 (193.255.0.141),369.531
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),366.597
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),482.465
mit.edu,ae1.milano52.mil.seabone.net (195.22.196.71),791.755
mit.edu,akamai-it.milano52.mil.seabone.net (195.22.192.33),796.96
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),753.725
,,
mit.edu,Abdullah-Laptop (172.30.144.1),2.753
mit.edu,161.9.79.253 (161.9.79.253),796.345
mit.edu,160.75.126.25 (160.75.126.25),804.527
mit.edu,193.255.0.141 (193.255.0.141),793.448
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),791.444
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),843.798
mit.edu,22.100.146.159.srv.turk.net (159.146.100.22),661.286
mit.edu,ae19.parigi52.par.seabone.net (213.144.168.153),695.754
mit.edu,akamai-row.parigi52.par.seabone.net (213.144.168.1),691.773
mit.edu,ae34.r03.border101.par02.fab.netarch.akamai.com (23.210.53.25),912.562
,,
mit.edu,Abdullah-Laptop (172.30.144.1),0.249
mit.edu,161.9.79.253 (161.9.79.253),446.038
mit.edu,160.75.126.25 (160.75.126.25),450.823
mit.edu,193.255.0.141 (193.255.0.141),449.862
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),451.64
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),561.952
mit.edu,22.100.146.159.srv.turk.net (159.146.100.22),830.422
mit.edu,ae1.milano52.mil.seabone.net (195.22.196.71),859.386
mit.edu,akamai-it.milano52.mil.seabone.net (195.22.192.33),872.674
mit.edu,ae2.mix-mil.netarch.akamai.com (23.210.57.133),330.745
,,
mit.edu,* Abdullah-Laptop (172.30.144.1),0.196
mit.edu,161.9.79.253 (161.9.79.253),727.256
mit.edu,* 201.120.192.193.static.turk.net (193.192.120.201),733.119
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),722.958
mit.edu,22.100.146.159.srv.turk.net (159.146.100.22),697.72
mit.edu,ae15.francoforte34.fra.seabone.net (89.221.34.251),706.253
mit.edu,zayo.ae12.mcs1.fra9.de.eth.zayo.com (208.184.12.110),704.085
mit.edu,ae1.cs1.fra9.de.eth.zayo.com (64.125.29.64),787.555
mit.edu,* ae0.cs1.fra6.de.eth.zayo.com (64.125.29.54),789.168
mit.edu,* ae2.cs1.ams17.nl.eth.zayo.com (64.125.29.59),840.212
mit.edu,ae10.cs1.lhr15.uk.eth.zayo.com (64.125.29.17),847.474
mit.edu,208.185.22.10.IPYX-074089-910-ZYO.zip.zayo.com (208.185.22.10),895.849
,,
mit.edu,Abdullah-Laptop (172.30.144.1),3.023
mit.edu,161.9.79.253 (161.9.79.253),593.895
mit.edu,160.75.126.25 (160.75.126.25),597.812
mit.edu,193.255.0.141 (193.255.0.141),604.768
mit.edu,201.120.192.193.static.turk.net (193.192.120.201),603.639
mit.edu,217.217.70.95.reverse.turk.net (95.70.217.217),795.266
mit.edu,22.100.146.159.srv.turk.net (159.146.100.22),311.139
mit.edu,et0-3-0.miami19.mia.seabone.net (89.221.41.181),441.681
mit.edu,akamai-row.miami19.mia.seabone.net (89.221.41.247),425.817
mit.edu,ae36.r03.border101.mia02.fab.netarch.akamai.com (23.203.157.23),685.047
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),10.377
itu.edu.tr,161.9.79.253 (161.9.79.253),16.375
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),0.59
itu.edu.tr,161.9.79.253 (161.9.79.253),16.254
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),0.812
itu.edu.tr,161.9.79.253 (161.9.79.253),26.0
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),2.416
itu.edu.tr,161.9.79.253 (161.9.79.253),38.031
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),1.756
itu.edu.tr,161.9.79.253 (161.9.79.253),243.947
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),2.589
itu.edu.tr,161.9.79.253 (161.9.79.253),76.904
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),10.79
itu.edu.tr,161.9.79.253 (161.9.79.253),25.026
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),3.328
itu.edu.tr,161.9.79.253 (161.9.79.253),32.167
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),12.808
itu.edu.tr,161.9.79.253 (161.9.79.253),3.848
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),4.348
itu.edu.tr,161.9.79.253 (161.9.79.253),90.596
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),11.944
metu.edu.tr,161.9.79.253 (161.9.79.253),56.684
metu.edu.tr,160.75.126.25 (160.75.126.25),68.041
metu.edu.tr,193.255.0.141 (193.255.0.141),52.459
metu.edu.tr,193.140.0.149 (193.140.0.149),66.393
metu.edu.tr,144.122.1.18 (144.122.1.18),134.341
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),10.375
metu.edu.tr,161.9.79.253 (161.9.79.253),63.409
metu.edu.tr,160.75.126.25 (160.75.126.25),22.868
metu.edu.tr,193.255.0.141 (193.255.0.141),27.488
metu.edu.tr,* 193.140.0.149 (193.140.0.149),599.735
metu.edu.tr,144.122.1.18 (144.122.1.18),109.329
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),4.389
metu.edu.tr,161.9.79.253 (161.9.79.253),58.626
metu.edu.tr,160.75.126.25 (160.75.126.25),53.14
metu.edu.tr,193.255.0.141 (193.255.0.141),58.748
metu.edu.tr,193.140.0.149 (193.140.0.149),58.454
metu.edu.tr,144.122.1.18 (144.122.1.18),128.253
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),2.541
metu.edu.tr,161.9.79.253 (161.9.79.253),63.324
metu.edu.tr,160.75.126.25 (160.75.126.25),61.083
metu.edu.tr,193.255.0.141 (193.255.0.141),63.8
metu.edu.tr,193.140.0.149 (193.140.0.149),172.947
metu.edu.tr,144.122.1.18 (144.122.1.18),183.277
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),1.858
metu.edu.tr,161.9.79.253 (161.9.79.253),6.668
metu.edu.tr,160.75.126.25 (160.75.126.25),10.935
metu.edu.tr,193.255.0.141 (193.255.0.141),17.997
metu.edu.tr,193.140.0.149 (193.140.0.149),16.974
metu.edu.tr,144.122.1.18 (144.122.1.18),144.933
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),4.833
metu.edu.tr,161.9.79.253 (161.9.79.253),16.873
metu.edu.tr,160.75.126.25 (160.75.126.25),8.805
metu.edu.tr,193.255.0.141 (193.255.0.141),19.222
metu.edu.tr,193.140.0.149 (193.140.0.149),98.489
metu.edu.tr,144.122.1.18 (144.122.1.18),152.33
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),1.307
metu.edu.tr,161.9.79.253 (161.9.79.253),139.37
metu.edu.tr,160.75.126.25 (160.75.126.25),141.078
metu.edu.tr,193.255.0.141 (193.255.0.141),141.849
metu.edu.tr,193.140.0.149 (193.140.0.149),153.79
metu.edu.tr,144.122.1.18 (144.122.1.18),82.615
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),9.154
metu.edu.tr,161.9.79.253 (161.9.79.253),26.701
metu.edu.tr,160.75.126.25 (160.75.126.25),34.563
metu.edu.tr,193.255.0.141 (193.255.0.141),22.992
metu.edu.tr,* 193.140.0.149 (193.140.0.149),52.761
metu.edu.tr,144.122.1.18 (144.122.1.18),39.282
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),1.011
metu.edu.tr,161.9.79.253 (161.9.79.253),132.352
metu.edu.tr,160.75.126.25 (160.75.126.25),129.747
metu.edu.tr,193.255.0.141 (193.255.0.141),145.048
metu.edu.tr,193.140.0.149 (193.140.0.149),150.598
metu.edu.tr,144.122.1.18 (144.122.1.18),178.614
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),4.604
metu.edu.tr,161.9.79.253 (161.9.79.253),81.47
metu.edu.tr,160.75.126.25 (160.75.126.25),74.976
metu.edu.tr,193.255.0.141 (193.255.0.141),78.631
metu.edu.tr,193.140.0.149 (193.140.0.149),90.393
metu.edu.tr,144.122.1.18 (144.122.1.18),179.01
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),7.706
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),23.342
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),21.739
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),25.738
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),29.993
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),4.959
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),44.605
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),49.562
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),47.33
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),2.865
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),285.987
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),292.373
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),287.023
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),287.87
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),2.031
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),40.357
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),38.217
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),37.89
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),2.716
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),178.137
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),188.216
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),188.553
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),101.681
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),0.04
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),99.533
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),78.111
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),85.022
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),166.203
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),3.244
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),314.66
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),311.633
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),313.472
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),399.937
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),3.462
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),380.727
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),379.154
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),383.55
en.iyte.edu.tr,* 194.27.0.18 (194.27.0.18),440.192
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),6.928
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),531.442
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),531.064
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),528.301
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),524.442
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),9.362
en.iyte.edu.tr,161.9.79.253 (161.9.79.253),662.901
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),644.114
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),653.211
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),660.001
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),8.89
erbakan.edu.tr,161.9.79.253 (161.9.79.253),625.573
erbakan.edu.tr,160.75.126.25 (160.75.126.25),629.216
erbakan.edu.tr,193.255.0.141 (193.255.0.141),630.01
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),628.145
erbakan.edu.tr,* istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),479.45
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),478.294
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),474.621
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),1.471
erbakan.edu.tr,161.9.79.253 (161.9.79.253),470.056
erbakan.edu.tr,160.75.126.25 (160.75.126.25),480.32
erbakan.edu.tr,193.255.0.141 (193.255.0.141),477.361
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),472.533
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),532.948
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),562.374
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),572.54
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),10.443
erbakan.edu.tr,161.9.79.253 (161.9.79.253),585.837
erbakan.edu.tr,160.75.126.25 (160.75.126.25),590.875
erbakan.edu.tr,193.255.0.141 (193.255.0.141),597.282
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),585.513
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),775.704
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),753.766
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),760.855
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),2.176
erbakan.edu.tr,* 201.120.192.193.static.turk.net (193.192.120.201),397.837
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),385.79
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),304.825
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),221.176
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),10.239
erbakan.edu.tr,161.9.79.253 (161.9.79.253),931.267
erbakan.edu.tr,160.75.126.25 (160.75.126.25),927.153
erbakan.edu.tr,193.255.0.141 (193.255.0.141),923.775
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),927.178
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),568.441
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),10.722
erbakan.edu.tr,161.9.79.253 (161.9.79.253),1063.951
erbakan.edu.tr,160.75.126.25 (160.75.126.25),1051.272
erbakan.edu.tr,193.255.0.141 (193.255.0.141),1058.803
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),1073.354
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),773.974
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),1226.664
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),1225.583
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),13.542
erbakan.edu.tr,161.9.79.253 (161.9.79.253),766.786
erbakan.edu.tr,160.75.126.25 (160.75.126.25),762.157
erbakan.edu.tr,193.255.0.141 (193.255.0.141),765.052
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),763.429
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),952.924
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),317.934
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),321.21
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),2.93
erbakan.edu.tr,161.9.79.253 (161.9.79.253),443.251
erbakan.edu.tr,160.75.126.25 (160.75.126.25),431.21
erbakan.edu.tr,193.255.0.141 (193.255.0.141),437.131
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),434.364
erbakan.edu.tr,istn-gyrt-tnp-Gi0-3-280.turk.net (212.154.122.41),460.564
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),674.024
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),683.041
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),6.037
erbakan.edu.tr,161.9.79.253 (161.9.79.253),362.141
