Destination,Hop,Delay (ms)
metu.edu.tr,160.75.126.25 (160.75.126.25),41.421
metu.edu.tr,193.255.0.141 (193.255.0.141),39.923
metu.edu.tr,193.140.0.149 (193.140.0.149),45.083
metu.edu.tr,144.122.1.18 (144.122.1.18),47.912
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),1.671
metu.edu.tr,161.9.63.253 (161.9.63.253),39.602
metu.edu.tr,160.75.126.25 (160.75.126.25),39.668
metu.edu.tr,193.255.0.141 (193.255.0.141),37.446
metu.edu.tr,193.140.0.149 (193.140.0.149),41.896
metu.edu.tr,144.122.1.18 (144.122.1.18),48.094
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),1.995
metu.edu.tr,161.9.63.253 (161.9.63.253),41.731
metu.edu.tr,160.75.126.25 (160.75.126.25),42.597
metu.edu.tr,193.255.0.141 (193.255.0.141),42.764
metu.edu.tr,* * 193.140.0.149 (193.140.0.149),56.422
metu.edu.tr,144.122.1.18 (144.122.1.18),48.497
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),3.293
metu.edu.tr,161.9.63.253 (161.9.63.253),80.252
metu.edu.tr,160.75.126.25 (160.75.126.25),40.112
metu.edu.tr,193.255.0.141 (193.255.0.141),35.108
metu.edu.tr,193.140.0.149 (193.140.0.149),49.015
metu.edu.tr,144.122.1.18 (144.122.1.18),44.398
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),3.567
metu.edu.tr,161.9.63.253 (161.9.63.253),36.169
metu.edu.tr,160.75.126.25 (160.75.126.25),36.252
metu.edu.tr,193.255.0.141 (193.255.0.141),38.251
metu.edu.tr,144.122.1.18 (144.122.1.18),45.725
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),2.33
metu.edu.tr,161.9.63.253 (161.9.63.253),35.579
metu.edu.tr,160.75.126.25 (160.75.126.25),37.341
metu.edu.tr,193.255.0.141 (193.255.0.141),38.749
metu.edu.tr,193.140.0.149 (193.140.0.149),32.873
metu.edu.tr,144.122.1.18 (144.122.1.18),51.939
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),3.063
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),49.209
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),53.021
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),50.463
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),50.454
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),3.731
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),53.675
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),55.997
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),56.211
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),58.804
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),5.319
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),38.352
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),33.539
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),33.943
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),30.878
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),3.609
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),41.228
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),83.863
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),43.371
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),84.871
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),3.565
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),39.441
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),37.785
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),38.144
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),0.28
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),77.974
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),79.105
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),80.991
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),80.747
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),3.734
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),63.359
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),33.236
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),33.24
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),4.816
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),68.455
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),66.134
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),66.002
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),67.875
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),3.962
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),36.494
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),39.365
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),34.84
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),6.415
en.iyte.edu.tr,161.9.63.253 (161.9.63.253),34.328
en.iyte.edu.tr,160.75.126.25 (160.75.126.25),40.08
en.iyte.edu.tr,193.255.0.141 (193.255.0.141),33.427
en.iyte.edu.tr,194.27.0.18 (194.27.0.18),36.804
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),3.289
erbakan.edu.tr,161.9.63.253 (161.9.63.253),48.23
erbakan.edu.tr,160.75.126.25 (160.75.126.25),48.664
erbakan.edu.tr,193.255.0.141 (193.255.0.141),43.817
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),48.821
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),58.803
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),36.158
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),38.494
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),3.783
erbakan.edu.tr,161.9.63.253 (161.9.63.253),31.332
erbakan.edu.tr,160.75.126.25 (160.75.126.25),27.512
erbakan.edu.tr,193.255.0.141 (193.255.0.141),64.325
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),59.935
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),61.035
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),34.713
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),35.528
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),4.33
erbakan.edu.tr,161.9.63.253 (161.9.63.253),60.875
erbakan.edu.tr,160.75.126.25 (160.75.126.25),61.091
erbakan.edu.tr,193.255.0.141 (193.255.0.141),58.431
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),59.368
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),52.879
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),35.402
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),35.744
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),1.727
erbakan.edu.tr,* 201.120.192.193.static.turk.net (193.192.120.201),66.642
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),69.967
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),34.231
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),65.954
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),6.742
erbakan.edu.tr,161.9.63.253 (161.9.63.253),26.501
erbakan.edu.tr,160.75.126.25 (160.75.126.25),24.229
erbakan.edu.tr,193.255.0.141 (193.255.0.141),27.23
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),25.872
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),26.482
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),29.037
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),48.975
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),6.45
erbakan.edu.tr,161.9.63.253 (161.9.63.253),40.485
erbakan.edu.tr,160.75.126.25 (160.75.126.25),39.409
erbakan.edu.tr,193.255.0.141 (193.255.0.141),38.999
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),37.189
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),28.109
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),34.035
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),78.67
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),3.491
erbakan.edu.tr,161.9.63.253 (161.9.63.253),242.6
erbakan.edu.tr,160.75.126.25 (160.75.126.25),243.435
erbakan.edu.tr,193.255.0.141 (193.255.0.141),241.618
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),241.697
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),325.384
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),440.086
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),443.705
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),4.263
erbakan.edu.tr,161.9.63.253 (161.9.63.253),151.978
erbakan.edu.tr,160.75.126.25 (160.75.126.25),152.181
erbakan.edu.tr,193.255.0.141 (193.255.0.141),151.673
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),150.103
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),65.59
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),41.958
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),37.385
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),4.679
erbakan.edu.tr,161.9.63.253 (161.9.63.253),51.578
erbakan.edu.tr,160.75.126.25 (160.75.126.25),53.809
erbakan.edu.tr,193.255.0.141 (193.255.0.141),50.735
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),49.624
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),40.728
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),43.971
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),41.858
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),4.205
erbakan.edu.tr,161.9.63.253 (161.9.63.253),19.063
erbakan.edu.tr,160.75.126.25 (160.75.126.25),63.16
erbakan.edu.tr,193.255.0.141 (193.255.0.141),61.172
erbakan.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),58.576
erbakan.edu.tr,217.217.70.95.reverse.turk.net (95.70.217.217),79.858
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),37.683
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),34.552
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),3.193
uzh.ch,161.9.63.253 (161.9.63.253),47.924
uzh.ch,160.75.126.25 (160.75.126.25),47.075
uzh.ch,193.255.0.141 (193.255.0.141),46.408
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),57.66
uzh.ch,* ae9.mx1.vie.at.geant.net (62.40.98.45),75.155
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),77.155
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),80.101
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),75.214
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),76.773
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),77.68
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),69.551
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),66.606
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),67.058
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),68.05
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),65.59
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),76.43
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),73.187
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),4.529
uzh.ch,161.9.63.253 (161.9.63.253),46.698
uzh.ch,160.75.126.25 (160.75.126.25),43.91
uzh.ch,193.255.0.141 (193.255.0.141),41.887
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),65.092
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),121.557
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),64.305
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),63.552
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),67.181
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),67.388
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),63.737
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),92.861
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),91.502
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),83.376
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),83.311
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),73.831
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),78.212
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),76.425
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),2.179
uzh.ch,161.9.63.253 (161.9.63.253),45.832
uzh.ch,160.75.126.25 (160.75.126.25),44.009
uzh.ch,193.255.0.141 (193.255.0.141),41.238
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),64.367
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),64.21
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),64.588
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),67.467
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),63.436
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),73.998
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),64.811
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),84.539
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),82.802
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),81.104
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),83.606
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),62.733
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),74.3
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),75.506
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),3.357
uzh.ch,161.9.63.253 (161.9.63.253),65.865
uzh.ch,160.75.126.25 (160.75.126.25),72.472
uzh.ch,193.255.0.141 (193.255.0.141),67.415
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),92.682
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),109.283
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),110.12
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),95.794
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),108.679
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),112.485
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),109.483
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),147.591
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),159.461
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),158.573
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),146.454
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),149.35
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),139.565
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),200.222
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),6.642
uzh.ch,161.9.63.253 (161.9.63.253),27.131
uzh.ch,160.75.126.25 (160.75.126.25),52.997
uzh.ch,193.255.0.141 (193.255.0.141),54.878
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),65.363
uzh.ch,* ae9.mx1.vie.at.geant.net (62.40.98.45),70.228
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),71.008
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),71.887
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),73.678
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),71.44
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),67.187
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),83.143
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),84.152
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),83.57
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),83.026
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),62.876
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),78.578
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),76.54
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),4.385
uzh.ch,161.9.63.253 (161.9.63.253),31.513
uzh.ch,160.75.126.25 (160.75.126.25),34.907
uzh.ch,193.255.0.141 (193.255.0.141),31.277
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),45.656
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),93.682
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),72.182
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),75.742
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),73.65
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),74.39
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),73.18
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),86.218
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),85.767
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),88.144
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),107.515
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),110.982
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),79.502
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),78.41
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),4.308
uzh.ch,161.9.63.253 (161.9.63.253),61.754
uzh.ch,160.75.126.25 (160.75.126.25),60.575
uzh.ch,193.255.0.141 (193.255.0.141),60.305
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),64.79
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),59.155
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),74.083
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),67.991
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),68.13
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),66.893
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),63.44
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),93.528
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),94.262
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),92.291
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),92.794
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),90.542
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),92.511
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),96.057
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),6.136
uzh.ch,161.9.63.253 (161.9.63.253),29.168
uzh.ch,160.75.126.25 (160.75.126.25),29.416
uzh.ch,193.255.0.141 (193.255.0.141),25.375
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),42.905
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),68.329
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),85.015
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),81.121
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),81.972
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),85.171
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),78.361
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),89.928
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),92.373
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),91.362
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),88.947
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),88.484
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),78.486
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),81.296
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),4.467
uzh.ch,161.9.63.253 (161.9.63.253),49.408
uzh.ch,160.75.126.25 (160.75.126.25),46.141
uzh.ch,193.255.0.141 (193.255.0.141),44.803
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),60.776
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),107.17
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),95.013
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),98.033
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),96.321
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),92.443
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),91.001
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),74.101
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),71.867
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),74.261
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),75.416
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),74.248
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),66.864
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),67.086
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),7.978
uzh.ch,161.9.63.253 (161.9.63.253),65.147
uzh.ch,160.75.126.25 (160.75.126.25),43.12
uzh.ch,193.255.0.141 (193.255.0.141),44.354
uzh.ch,ulakbim.mx1.bud.hu.geant.net (62.40.125.129),59.06
uzh.ch,ae9.mx1.vie.at.geant.net (62.40.98.45),84.171
uzh.ch,ae5.rt1.pra.cz.geant.net (62.40.98.242),82.04
uzh.ch,ae6.rt1.fra.de.geant.net (62.40.98.158),110.681
uzh.ch,ae5.mx1.gen.ch.geant.net (62.40.98.183),115.682
uzh.ch,swice1-100ge-0-3-0-1.switch.ch (62.40.124.22),78.106
uzh.ch,swiCE4-B4.switch.ch (130.59.36.70),111.232
uzh.ch,swiBF1-B2.switch.ch (130.59.36.113),86.117
uzh.ch,swiBA3-100GE-0-0-0-0.switch.ch (130.59.39.73),83.876
uzh.ch,swiBS1-100GE-0-0-0-0.switch.ch (130.59.37.34),87.575
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),86.918
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),88.616
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),89.819
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),101.326
,,
google.com,Abdullah-Laptop (172.30.144.1),1.317
google.com,161.9.63.253 (161.9.63.253),46.332
google.com,160.75.126.25 (160.75.126.25),43.254
google.com,193.255.0.141 (193.255.0.141),42.21
google.com,193.140.0.149 (193.140.0.149),46.379
google.com,69.96.154.212.static.turk.net (212.154.96.69),37.098
google.com,06-ulus-sr14s-t2-2---06-ulus-sr12e-t3-1.statik.turktelekom.com.tr (81.212.222.209),50.882
google.com,307-sof-col-2---06-ebgp-ulus-sr12e-k.statik.turktelekom.com.tr (212.156.104.150),58.727
google.com,72.14.204.10 (72.14.204.10),67.933
google.com,142.251.92.65 (142.251.92.65),50.568
google.com,142.251.92.66 (142.251.92.66),68.95
google.com,* * 142.251.242.76 (142.251.242.76),41.652
google.com,108.170.250.161 (108.170.250.161),38.68
google.com,108.170.250.161 (108.170.250.161),39.017
