Destination,Hop,Delay (ms)
itu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),17.632
itu.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),17.959
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),27.629
,,
itu.edu.tr,Abdullah-Laptop (172.30.144.1),0.314
itu.edu.tr,192.168.1.1 (192.168.1.1),7.211
itu.edu.tr,201.120.192.193.static.turk.net (193.192.120.201),8.313
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),24.061
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),0.495
metu.edu.tr,V12.bbrouter (192.168.1.1),9.838
metu.edu.tr,172.17.1.250 (172.17.1.250),12.712
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),24.413
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),21.824
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),22.587
metu.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),22.673
metu.edu.tr,193.192.103.43 (193.192.103.43),20.858
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),20.839
metu.edu.tr,144.122.1.18 (144.122.1.18),19.419
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),2.134
metu.edu.tr,V12.bbrouter (192.168.1.1),3.342
metu.edu.tr,172.17.1.250 (172.17.1.250),11.626
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),11.449
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),9.266
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),12.959
metu.edu.tr,101.100.146.159.srv.turk.net (159.146.100.101),16.453
metu.edu.tr,193.192.103.43 (193.192.103.43),17.891
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),18.041
metu.edu.tr,144.122.1.18 (144.122.1.18),20.692
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),2.397
metu.edu.tr,V12.bbrouter (192.168.1.1),2.756
metu.edu.tr,172.17.1.250 (172.17.1.250),10.721
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),17.976
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),11.216
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),21.177
metu.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),21.769
metu.edu.tr,193.192.103.43 (193.192.103.43),17.803
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),19.495
metu.edu.tr,144.122.1.18 (144.122.1.18),16.41
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),0.056
metu.edu.tr,V12.bbrouter (192.168.1.1),9.431
metu.edu.tr,172.17.1.250 (172.17.1.250),12.035
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),16.13
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),12.83
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),13.225
metu.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),22.126
metu.edu.tr,193.192.103.43 (193.192.103.43),19.993
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),21.884
metu.edu.tr,144.122.1.18 (144.122.1.18),23.195
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),1.29
metu.edu.tr,V12.bbrouter (192.168.1.1),6.454
metu.edu.tr,172.17.1.250 (172.17.1.250),10.633
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),11.403
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),9.486
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),15.542
metu.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),40.076
metu.edu.tr,193.192.103.43 (193.192.103.43),16.599
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),18.95
metu.edu.tr,144.122.1.18 (144.122.1.18),17.384
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),0.414
metu.edu.tr,V12.bbrouter (192.168.1.1),9.008
metu.edu.tr,172.17.1.250 (172.17.1.250),14.018
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),15.975
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),10.349
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),12.141
metu.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),19.715
metu.edu.tr,193.192.103.43 (193.192.103.43),16.904
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),17.407
metu.edu.tr,144.122.1.18 (144.122.1.18),15.494
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),0.5
metu.edu.tr,V12.bbrouter (192.168.1.1),5.193
metu.edu.tr,172.17.1.250 (172.17.1.250),10.59
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),12.489
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),14.679
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),16.723
metu.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),19.849
metu.edu.tr,193.192.103.43 (193.192.103.43),16.358
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),17.809
metu.edu.tr,144.122.1.18 (144.122.1.18),19.617
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),4.2
metu.edu.tr,V12.bbrouter (192.168.1.1),6.094
metu.edu.tr,172.17.1.250 (172.17.1.250),9.241
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),11.555
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),14.488
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),14.603
metu.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),24.594
metu.edu.tr,193.192.103.43 (193.192.103.43),20.973
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),19.755
metu.edu.tr,144.122.1.18 (144.122.1.18),17.037
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),1.472
metu.edu.tr,V12.bbrouter (192.168.1.1),8.248
metu.edu.tr,172.17.1.250 (172.17.1.250),12.623
metu.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),10.148
metu.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),13.532
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),11.351
metu.edu.tr,101.100.146.159.srv.turk.net (159.146.100.101),21.903
metu.edu.tr,193.192.103.43 (193.192.103.43),19.218
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),21.856
metu.edu.tr,144.122.1.18 (144.122.1.18),18.607
,,
metu.edu.tr,Abdullah-Laptop (172.30.144.1),1.629
metu.edu.tr,V12.bbrouter (192.168.1.1),6.243
metu.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),114.252
metu.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),128.771
metu.edu.tr,193.192.103.43 (193.192.103.43),20.937
metu.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),22.772
metu.edu.tr,144.122.1.18 (144.122.1.18),21.329
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),5.349
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),6.267
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),112.948
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),112.931
en.iyte.edu.tr,101.100.146.159.srv.turk.net (159.146.100.101),23.927
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),17.214
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),17.818
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),27.984
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),2.708
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),6.651
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),10.273
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),13.154
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),11.122
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),17.311
en.iyte.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),17.74
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),14.959
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),19.72
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),31.368
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),1.983
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),5.67
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),10.059
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),10.09
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),7.878
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),12.946
en.iyte.edu.tr,101.100.146.159.srv.turk.net (159.146.100.101),21.915
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),22.949
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),18.21
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),31.761
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),2.177
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),20.844
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),7.995
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),26.503
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),25.413
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),30.562
en.iyte.edu.tr,101.100.146.159.srv.turk.net (159.146.100.101),22.293
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),12.562
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),19.656
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),28.785
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),2.523
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),4.716
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),11.01
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),10.761
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),10.191
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),19.873
en.iyte.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),121.152
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),17.102
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),20.057
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),2.533
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),6.447
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),9.092
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),14.422
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),12.376
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),10.48
en.iyte.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),17.317
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),16.738
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),17.149
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),90.395
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),0.244
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),6.241
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),8.025
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),13.035
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),7.207
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),12.379
en.iyte.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),22.163
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),16.86
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),18.409
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),32.526
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),2.275
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),9.227
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),14.461
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),16.012
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),12.35
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),15.915
en.iyte.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),23.575
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),19.96
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),18.247
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),31.656
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),1.041
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),9.006
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),12.354
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),14.452
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),14.342
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),19.545
en.iyte.edu.tr,26.77.146.159.srv.turk.net (159.146.77.26),19.82
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),72.055
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),68.887
,,
en.iyte.edu.tr,Abdullah-Laptop (172.30.144.1),1.369
en.iyte.edu.tr,V12.bbrouter (192.168.1.1),6.422
en.iyte.edu.tr,172.17.1.250 (172.17.1.250),7.818
en.iyte.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),20.077
en.iyte.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),14.872
en.iyte.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),24.162
en.iyte.edu.tr,101.100.146.159.srv.turk.net (159.146.100.101),35.838
en.iyte.edu.tr,193.192.103.43 (193.192.103.43),19.598
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),16.754
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),28.122
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),1.892
erbakan.edu.tr,V12.bbrouter (192.168.1.1),6.252
erbakan.edu.tr,172.17.1.250 (172.17.1.250),12.915
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),11.951
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),9.547
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),14.484
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),13.361
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),8.585
erbakan.edu.tr,172.67.69.193 (172.67.69.193),22.514
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),3.967
erbakan.edu.tr,V12.bbrouter (192.168.1.1),5.548
erbakan.edu.tr,172.17.1.250 (172.17.1.250),7.606
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),11.795
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),10.873
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),14.752
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),7.515
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),17.148
erbakan.edu.tr,172.67.69.193 (172.67.69.193),12.398
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),1.487
erbakan.edu.tr,V12.bbrouter (192.168.1.1),8.774
erbakan.edu.tr,172.17.1.250 (172.17.1.250),5.246
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),12.864
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),7.946
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),15.756
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),11.434
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),8.534
erbakan.edu.tr,172.67.69.193 (172.67.69.193),12.277
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),3.961
erbakan.edu.tr,V12.bbrouter (192.168.1.1),4.546
erbakan.edu.tr,172.17.1.250 (172.17.1.250),12.451
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),14.5
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),10.714
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),12.799
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),11.232
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),10.054
erbakan.edu.tr,172.67.69.193 (172.67.69.193),9.958
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),4.108
erbakan.edu.tr,V12.bbrouter (192.168.1.1),6.178
erbakan.edu.tr,172.17.1.250 (172.17.1.250),14.392
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),25.445
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),9.148
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),27.41
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),11.043
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),22.599
erbakan.edu.tr,172.67.69.193 (172.67.69.193),14.256
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),0.334
erbakan.edu.tr,V12.bbrouter (192.168.1.1),6.788
erbakan.edu.tr,172.17.1.250 (172.17.1.250),9.699
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),11.272
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),14.158
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),12.698
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),16.969
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),40.413
erbakan.edu.tr,172.67.69.193 (172.67.69.193),12.431
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),3.359
erbakan.edu.tr,V12.bbrouter (192.168.1.1),7.443
erbakan.edu.tr,172.17.1.250 (172.17.1.250),13.28
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),14.098
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),13.668
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),16.956
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),12.137
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),8.17
erbakan.edu.tr,172.67.69.193 (172.67.69.193),65.717
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),0.368
erbakan.edu.tr,V12.bbrouter (192.168.1.1),9.009
erbakan.edu.tr,172.17.1.250 (172.17.1.250),9.614
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),13.676
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),9.657
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),11.578
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),9.973
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),13.207
erbakan.edu.tr,172.67.69.193 (172.67.69.193),6.907
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),1.946
erbakan.edu.tr,V12.bbrouter (192.168.1.1),4.024
erbakan.edu.tr,172.17.1.250 (172.17.1.250),9.064
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),9.767
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),10.741
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),10.219
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),6.891
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),12.69
erbakan.edu.tr,172.67.69.193 (172.67.69.193),9.937
,,
erbakan.edu.tr,Abdullah-Laptop (172.30.144.1),1.391
erbakan.edu.tr,V12.bbrouter (192.168.1.1),10.873
erbakan.edu.tr,172.17.1.250 (172.17.1.250),9.553
erbakan.edu.tr,225.100.146.159.srv.turk.net (159.146.100.225),13.159
erbakan.edu.tr,226.100.146.159.srv.turk.net (159.146.100.226),8.93
erbakan.edu.tr,229.100.146.159.srv.turk.net (159.146.100.229),21.125
erbakan.edu.tr,5.3.146.159.srv.turk.net (159.146.3.5),7.795
erbakan.edu.tr,6.3.146.159.srv.turk.net (159.146.3.6),9.601
erbakan.edu.tr,172.67.69.193 (172.67.69.193),12.726
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),0.741
uzh.ch,V12.bbrouter (192.168.1.1),4.184
uzh.ch,172.17.1.250 (172.17.1.250),12.641
uzh.ch,225.100.146.159.srv.turk.net (159.146.100.225),19.259
uzh.ch,226.100.146.159.srv.turk.net (159.146.100.226),12.225
uzh.ch,229.100.146.159.srv.turk.net (159.146.100.229),16.365
uzh.ch,* esks-mrkz-tto-Gi0-0-1-298.turk.net (212.154.122.242),14.07
uzh.ch,34-acibadem-xrs-t2-1---34-acibadem-sr12e-t3-8.statik.turktelekom.com.tr (81.212.216.50),10.217
uzh.ch,301-fra-col-2---34-ebgp-acibadem-sr12e-k.statik.turktelekom.com.tr (212.156.101.230),55.095
uzh.ch,* * ffm-b16-link.ip.twelve99.net (62.115.38.34),43.353
uzh.ch,SWITCH.ear2.Frankfurt1.Level3.net (213.19.204.142),53.034
uzh.ch,213.248.79.190 (213.248.79.190),51.166
uzh.ch,swiTO1-100GE-0-0-1-0.switch.ch (130.59.36.106),55.507
uzh.ch,swiPS2-100GE-0-0-1-4.switch.ch (130.59.37.58),52.855
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),52.555
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),54.199
,,
uzh.ch,Abdullah-Laptop (172.30.144.1),1.21
uzh.ch,V12.bbrouter (192.168.1.1),5.498
uzh.ch,172.17.1.250 (172.17.1.250),10.632
uzh.ch,225.100.146.159.srv.turk.net (159.146.100.225),16.183
uzh.ch,226.100.146.159.srv.turk.net (159.146.100.226),17.817
uzh.ch,229.100.146.159.srv.turk.net (159.146.100.229),22.579
uzh.ch,esks-mrkz-tto-Gi0-0-1-298.turk.net (212.154.122.242),11.471
uzh.ch,34-acibadem-xrs-t2-2---34-acibadem-sr12e-t3-8.statik.turktelekom.com.tr (81.212.216.12),21.944
uzh.ch,301-fra-col-2---34-ebgp-acibadem-sr12e-k.statik.turktelekom.com.tr (212.156.101.230),145.99
uzh.ch,ffm-b16-link.ip.twelve99.net (62.115.38.34),144.721
uzh.ch,SWITCH.ear2.Frankfurt1.Level3.net (213.19.204.142),118.828
uzh.ch,213.248.79.190 (213.248.79.190),99.995
uzh.ch,swiPS1-100GE-0-0-1-3.switch.ch (130.59.37.190),103.132
uzh.ch,swiZH1-100GE-0-0-0-4.switch.ch (130.59.36.38),104.733
uzh.ch,swiZH3-B6.switch.ch (130.59.37.66),100.172
