Destination,Hop,Delay (ms),Group
cam.ac.uk,* * d-dw.s-dr.net.cam.ac.uk (193.60.88.6),68.483,61
cam.ac.uk,* s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),66.105,62
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),64.816,63
cam.ac.uk,* * s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),68.09,64
cam.ac.uk,* d-dw.s-dr.net.cam.ac.uk (193.60.88.6),99.495,65
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),70.234,66
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),65.75,67
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),107.095,68
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),66.922,69
univie.ac.at,aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),113.129,70
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),50.407,71
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),35.261,72
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),38.044,73
univie.ac.at,* ms-hyde-mars.cc.univie.ac.at (131.130.251.134),31.816,74
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),35.183,75
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),33.534,76
univie.ac.at,* * aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),34.134,77
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),121.292,78
univie.ac.at,* * 100ge0-60.core2.vie1.he.net (72.52.92.205),32.567,79
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),18.805,80
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),21.068,81
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),21.381,82
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),18.824,83
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),21.121,84
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),40.032,85
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),17.203,86
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),31.496,87
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),27.472,88
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),67.935,89
mit.edu,111.87.18.54 (111.87.18.54),314.202,90
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),129.349,91
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),58.93,92
mit.edu,* ae3.decix-fra11.netarch.akamai.com (23.210.60.161),102.994,93
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),131.414,94
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),97.393,95
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),98.881,96
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),101.983,97
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),53.311,98
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),57.022,99
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),19.707,100
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),21.458,101
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),20.56,102
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),27.601,103
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),24.051,104
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),23.948,105
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),26.464,106
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),18.652,107
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),25.69,108
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),29.51,109
metu.edu.tr,144.122.1.18 (144.122.1.18),20.508,110
metu.edu.tr,144.122.1.18 (144.122.1.18),21.668,111
metu.edu.tr,144.122.1.18 (144.122.1.18),16.681,112
metu.edu.tr,144.122.1.18 (144.122.1.18),23.852,113
metu.edu.tr,144.122.1.18 (144.122.1.18),15.921,114
metu.edu.tr,144.122.1.18 (144.122.1.18),18.798,115
metu.edu.tr,144.122.1.18 (144.122.1.18),17.538,116
metu.edu.tr,144.122.1.18 (144.122.1.18),20.912,117
metu.edu.tr,144.122.1.18 (144.122.1.18),21.706,118
metu.edu.tr,144.122.1.18 (144.122.1.18),21.108,119
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),30.699,120
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),30.8,121
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),32.707,122
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),29.568,123
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),14.631,124
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),92.919,125
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),28.105,126
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),33.693,127
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),72.771,128
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),29.451,129
erbakan.edu.tr,172.67.69.193 (172.67.69.193),27.619,130
erbakan.edu.tr,172.67.69.193 (172.67.69.193),14.117,131
erbakan.edu.tr,172.67.69.193 (172.67.69.193),8.09,132
erbakan.edu.tr,172.67.69.193 (172.67.69.193),14.622,133
erbakan.edu.tr,172.67.69.193 (172.67.69.193),11.22,134
erbakan.edu.tr,172.67.69.193 (172.67.69.193),10.301,135
erbakan.edu.tr,172.67.69.193 (172.67.69.193),72.547,136
erbakan.edu.tr,172.67.69.193 (172.67.69.193),8.334,137
erbakan.edu.tr,172.67.69.193 (172.67.69.193),9.564,138
erbakan.edu.tr,172.67.69.193 (172.67.69.193),10.769,139
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),55.612,140
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),101.161,141
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),53.035,142
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),53.187,143
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),53.23,144
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),76.52,145
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),49.757,146
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),52.045,147
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),51.414,148
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),66.262,149
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),21.405,150
google.com,142.251.242.231 (142.251.242.231),16.666,151
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),23.407,152
google.com,142.250.60.187 (142.250.60.187),18.587,153
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),40.757,154
google.com,142.251.242.77 (142.251.242.77),18.754,155
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),18.182,156
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),16.126,157
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),17.157,158
google.com,142.250.213.35 (142.250.213.35),18.402,159
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),67.169,160
cam.ac.uk,* * d-dw.s-dr.net.cam.ac.uk (193.60.88.6),70.839,161
cam.ac.uk,* s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),67.776,162
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),66.574,163
cam.ac.uk,* * s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),65.361,164
cam.ac.uk,* d-dw.s-dr.net.cam.ac.uk (193.60.88.6),103.348,165
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),69.638,166
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),69.913,167
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),105.322,168
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),61.457,169
univie.ac.at,aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),112.91,170
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),48.996,171
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),37.047,172
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),34.803,173
univie.ac.at,* ms-hyde-mars.cc.univie.ac.at (131.130.251.134),29.557,174
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),38.716,175
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),30.057,176
univie.ac.at,* * aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),31.449,177
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),122.021,178
univie.ac.at,* * 100ge0-60.core2.vie1.he.net (72.52.92.205),28.218,179
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),16.423,180
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),18.531,181
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),21.05,182
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),19.427,183
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),19.465,184
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),42.163,185
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),17.904,186
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),28.548,187
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),24.378,188
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),71.666,189
mit.edu,111.87.18.54 (111.87.18.54),312.418,190
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),136.066,191
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),57.523,192
mit.edu,* ae3.decix-fra11.netarch.akamai.com (23.210.60.161),98.076,193
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),135.363,194
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),99.464,195
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),102.058,196
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),102.329,197
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),50.392,198
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),58.286,199
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),17.595,200
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),20.79,201
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),18.406,202
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),27.487,203
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),27.6,204
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),21.386,205
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),23.762,206
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),19.437,207
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),27.664,208
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),23.866,209
metu.edu.tr,144.122.1.18 (144.122.1.18),20.452,210
metu.edu.tr,144.122.1.18 (144.122.1.18),21.271,211
metu.edu.tr,144.122.1.18 (144.122.1.18),17.399,212
metu.edu.tr,144.122.1.18 (144.122.1.18),20.82,213
metu.edu.tr,144.122.1.18 (144.122.1.18),19.669,214
metu.edu.tr,144.122.1.18 (144.122.1.18),17.095,215
metu.edu.tr,144.122.1.18 (144.122.1.18),20.328,216
metu.edu.tr,144.122.1.18 (144.122.1.18),20.169,217
metu.edu.tr,144.122.1.18 (144.122.1.18),22.763,218
metu.edu.tr,144.122.1.18 (144.122.1.18),21.519,219
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),30.158,220
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),33.093,221
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),34.283,222
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),30.705,223
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),17.071,224
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),88.622,225
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),30.726,226
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),31.256,227
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),71.937,228
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),27.387,229
erbakan.edu.tr,172.67.69.193 (172.67.69.193),24.071,230
erbakan.edu.tr,172.67.69.193 (172.67.69.193),12.859,231
erbakan.edu.tr,172.67.69.193 (172.67.69.193),8.428,232
erbakan.edu.tr,172.67.69.193 (172.67.69.193),15.25,233
erbakan.edu.tr,172.67.69.193 (172.67.69.193),9.948,234
erbakan.edu.tr,172.67.69.193 (172.67.69.193),10.382,235
erbakan.edu.tr,172.67.69.193 (172.67.69.193),65.737,236
erbakan.edu.tr,172.67.69.193 (172.67.69.193),6.034,237
erbakan.edu.tr,172.67.69.193 (172.67.69.193),6.684,238
erbakan.edu.tr,172.67.69.193 (172.67.69.193),11.975,239
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),55.61,240
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),105.499,241
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),58.263,242
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),50.922,243
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),56.082,244
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),75.764,245
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),56.542,246
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),52.058,247
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),52.274,248
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),70.143,249
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),17.186,250
google.com,142.251.242.231 (142.251.242.231),21.4,251
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),25.425,252
google.com,142.250.60.187 (142.250.60.187),16.625,253
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),39.093,254
google.com,142.251.242.77 (142.251.242.77),16.353,255
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),18.218,256
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),14.403,257
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),18.641,258
google.com,142.250.213.35 (142.250.213.35),17.468,259
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),67.547,260
cam.ac.uk,* * d-dw.s-dr.net.cam.ac.uk (193.60.88.6),70.3,261
cam.ac.uk,* s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),66.458,262
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),65.472,263
cam.ac.uk,* * s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),70.251,264
cam.ac.uk,* d-dw.s-dr.net.cam.ac.uk (193.60.88.6),99.395,265
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),66.169,266
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),69.305,267
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),105.582,268
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),67.352,269
univie.ac.at,aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),114.091,270
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),48.664,271
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),31.762,272
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),34.238,273
univie.ac.at,* ms-hyde-mars.cc.univie.ac.at (131.130.251.134),34.813,274
univie.ac.at,* dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),32.495,275
univie.ac.at,dr-jekyll-mars.cc.univie.ac.at (131.130.251.130),36.226,276
univie.ac.at,* * aconet-legally-rep-by-univ-of-vienna.e0-5.switch1.vie1.he.net (184.104.204.222),31.289,277
univie.ac.at,ms-hyde-mars.cc.univie.ac.at (131.130.251.134),126.488,278
univie.ac.at,* * 100ge0-60.core2.vie1.he.net (72.52.92.205),35.546,279
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),15.84,280
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),19.048,281
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),19.532,282
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),18.035,283
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),16.852,284
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),39.308,285
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),20.095,286
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),30.655,287
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),22.624,288
kyoto-u.ac.jp,185.1.226.72 (185.1.226.72),72.821,289
mit.edu,111.87.18.54 (111.87.18.54),313.788,290
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),131.99,291
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),57.275,292
mit.edu,* ae3.decix-fra11.netarch.akamai.com (23.210.60.161),102.81,293
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),131.649,294
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),99.567,295
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),103.135,296
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),102.117,297
mit.edu,ae3.decix-fra11.netarch.akamai.com (23.210.60.161),52.792,298
mit.edu,ae4.decix-fra11.netarch.akamai.com (23.210.60.163),53.836,299
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),20.518,300
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),22.174,301
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),19.633,302
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),28.112,303
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),26.892,304
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),24.695,305
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),26.536,306
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),21.93,307
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),27.802,308
itu.edu.tr,202.120.192.193.static.turk.net (193.192.120.202),24.843,309
metu.edu.tr,144.122.1.18 (144.122.1.18),18.676,310
metu.edu.tr,144.122.1.18 (144.122.1.18),20.016,311
metu.edu.tr,144.122.1.18 (144.122.1.18),18.465,312
metu.edu.tr,144.122.1.18 (144.122.1.18),21.64,313
metu.edu.tr,144.122.1.18 (144.122.1.18),17.197,314
metu.edu.tr,144.122.1.18 (144.122.1.18),17.71,315
metu.edu.tr,144.122.1.18 (144.122.1.18),21.516,316
metu.edu.tr,144.122.1.18 (144.122.1.18),19.845,317
metu.edu.tr,144.122.1.18 (144.122.1.18),19.685,318
metu.edu.tr,144.122.1.18 (144.122.1.18),20.636,319
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),29.231,320
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),26.164,321
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),31.765,322
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),28.387,323
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),14.319,324
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),90.805,325
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),33.212,326
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),28.988,327
en.iyte.edu.tr,70.96.154.212.static.turk.net (212.154.96.70),74.757,328
en.iyte.edu.tr,194.27.0.250 (194.27.0.250),29.065,329
erbakan.edu.tr,172.67.69.193 (172.67.69.193),27.426,330
erbakan.edu.tr,172.67.69.193 (172.67.69.193),12.677,331
erbakan.edu.tr,172.67.69.193 (172.67.69.193),8.496,332
erbakan.edu.tr,172.67.69.193 (172.67.69.193),9.323,333
erbakan.edu.tr,172.67.69.193 (172.67.69.193),9.389,334
erbakan.edu.tr,172.67.69.193 (172.67.69.193),9.2,335
erbakan.edu.tr,172.67.69.193 (172.67.69.193),66.887,336
erbakan.edu.tr,172.67.69.193 (172.67.69.193),7.595,337
erbakan.edu.tr,172.67.69.193 (172.67.69.193),7.68,338
erbakan.edu.tr,172.67.69.193 (172.67.69.193),15.833,339
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),53.441,340
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),101.24,341
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),56.403,342
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),53.711,343
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),48.147,344
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),79.266,345
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),53.491,346
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),54.182,347
uzh.ch,uzhix1-eth5-1.uzh.ch (192.41.136.2),50.732,348
uzh.ch,swiZH3-100GE-0-0-0-2.switch.ch (130.59.36.170),66.681,349
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),18.428,350
google.com,142.251.242.231 (142.251.242.231),18.569,351
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),22.468,352
google.com,142.250.60.187 (142.250.60.187),19.242,353
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),41.867,354
google.com,142.251.242.77 (142.251.242.77),20.168,355
google.com,sof04s03-in-f14.1e100.net (216.58.213.110),15.214,356
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),19.824,357
google.com,sof02s17-in-f14.1e100.net (216.58.212.14),17.628,358
google.com,142.250.213.35 (142.250.213.35),21.39,359
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),67.938,360
cam.ac.uk,* * d-dw.s-dr.net.cam.ac.uk (193.60.88.6),74.757,361
cam.ac.uk,* s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),63.735,362
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),63.16,363
cam.ac.uk,* * s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),68.578,364
cam.ac.uk,* d-dw.s-dr.net.cam.ac.uk (193.60.88.6),103.004,365
cam.ac.uk,d-dw.s-dr.net.cam.ac.uk (193.60.88.6),68.154,366
cam.ac.uk,s-dr.f-sv-net.net.cam.ac.uk (128.232.128.6),67.931,367
